These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
SMO 2014   09  01  00    23.56
SMO 2014   09  01  01    23.27
SMO 2014   09  01  02    23.03
SMO 2014   09  01  03    22.67
SMO 2014   09  01  04    22.88
SMO 2014   09  01  05    22.82
SMO 2014   09  01  06    22.63
SMO 2014   09  01  07    22.39
SMO 2014   09  01  08    22.40
SMO 2014   09  01  09    22.65
SMO 2014   09  01  10    22.97
SMO 2014   09  01  11    23.21
SMO 2014   09  01  12    23.62
SMO 2014   09  01  13    23.53
SMO 2014   09  01  14    23.63
SMO 2014   09  01  15    23.73
SMO 2014   09  01  16    24.21
SMO 2014   09  01  17    24.53
SMO 2014   09  01  18    24.31
SMO 2014   09  01  19    24.32
SMO 2014   09  01  20    24.38
SMO 2014   09  01  21    24.09
SMO 2014   09  01  22    23.41
SMO 2014   09  01  23    22.85
SMO 2014   09  02  00    22.38
SMO 2014   09  02  01    22.02
SMO 2014   09  02  02    22.14
SMO 2014   09  02  03    22.06
SMO 2014   09  02  04    22.06
SMO 2014   09  02  05    22.41
SMO 2014   09  02  06    22.80
SMO 2014   09  02  07    23.40
SMO 2014   09  02  08    23.78
SMO 2014   09  02  09    24.69
SMO 2014   09  02  10    25.53
SMO 2014   09  02  11    25.86
SMO 2014   09  02  12    25.72
SMO 2014   09  02  13    26.08
SMO 2014   09  02  14    26.60
SMO 2014   09  02  15    26.63
SMO 2014   09  02  16    27.02
SMO 2014   09  02  17    26.65
SMO 2014   09  02  20    25.32
SMO 2014   09  02  21    25.09
SMO 2014   09  02  22    23.74
SMO 2014   09  02  23    22.60
SMO 2014   09  03  00    21.55
SMO 2014   09  03  01    16.14
SMO 2014   09  03  02    14.43
SMO 2014   09  03  03    15.17
SMO 2014   09  03  04    15.41
SMO 2014   09  03  05    16.12
SMO 2014   09  03  06    16.48
SMO 2014   09  03  07    16.95
