These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
SMO 2014   07  01  00    30.73
SMO 2014   07  01  01    28.80
SMO 2014   07  01  02    28.62
SMO 2014   07  01  03    28.73
SMO 2014   07  01  04    29.02
SMO 2014   07  01  05    29.87
SMO 2014   07  01  06    30.79
SMO 2014   07  01  07    30.94
SMO 2014   07  01  08    30.91
SMO 2014   07  01  09    31.76
SMO 2014   07  01  10    31.89
SMO 2014   07  01  11    31.86
SMO 2014   07  01  12    32.40
SMO 2014   07  01  13    32.98
SMO 2014   07  01  14    33.58
SMO 2014   07  01  15    34.29
SMO 2014   07  01  16    35.14
SMO 2014   07  01  17    35.41
SMO 2014   07  01  18    35.91
SMO 2014   07  01  19    36.43
SMO 2014   07  01  20    36.65
SMO 2014   07  01  21    36.39
SMO 2014   07  01  22    35.42
SMO 2014   07  01  23    34.80
SMO 2014   07  02  00    34.83
SMO 2014   07  02  01    34.32
SMO 2014   07  02  02    34.08
SMO 2014   07  02  03    33.87
SMO 2014   07  02  04    34.05
SMO 2014   07  02  05    33.58
SMO 2014   07  02  06    33.14
SMO 2014   07  02  07    32.56
SMO 2014   07  02  08    31.53
SMO 2014   07  02  09    31.01
SMO 2014   07  02  10    30.80
SMO 2014   07  02  11    30.79
SMO 2014   07  02  12    30.93
SMO 2014   07  02  13    30.55
SMO 2014   07  02  14    30.75
SMO 2014   07  02  15    30.61
SMO 2014   07  02  16    29.65
SMO 2014   07  02  17    29.60
SMO 2014   07  02  18    28.88
SMO 2014   07  02  19    28.88
SMO 2014   07  02  20    28.57
SMO 2014   07  02  21    28.02
SMO 2014   07  02  22    27.45
SMO 2014   07  02  23    27.57
SMO 2014   07  03  00    27.27
SMO 2014   07  03  01    26.98
SMO 2014   07  03  02    26.76
SMO 2014   07  03  03    26.51
SMO 2014   07  03  04    26.63
SMO 2014   07  03  05    26.83
SMO 2014   07  03  06    27.08
SMO 2014   07  03  07    27.17
SMO 2014   07  03  08    26.43
SMO 2014   07  03  09    25.78
SMO 2014   07  03  10    25.64
SMO 2014   07  03  11    24.88
SMO 2014   07  03  12    23.88
SMO 2014   07  03  13    22.53
SMO 2014   07  03  14    23.99
SMO 2014   07  03  15    24.98
SMO 2014   07  03  16    24.91
SMO 2014   07  03  17    24.59
SMO 2014   07  03  18    25.03
SMO 2014   07  03  19    24.79
SMO 2014   07  03  20    23.99
SMO 2014   07  03  21    24.03
SMO 2014   07  03  22    23.22
SMO 2014   07  03  23    23.12
SMO 2014   07  04  00    22.30
SMO 2014   07  04  01    22.39
SMO 2014   07  04  02    21.74
SMO 2014   07  04  03    20.87
SMO 2014   07  04  04    20.19
SMO 2014   07  04  05    21.15
SMO 2014   07  04  06    21.43
SMO 2014   07  04  07    21.17
SMO 2014   07  04  08    20.43
SMO 2014   07  04  09    20.93
SMO 2014   07  04  10    18.47
SMO 2014   07  04  11    18.23
SMO 2014   07  04  12    17.47
SMO 2014   07  04  13    16.90
SMO 2014   07  04  14    16.39
SMO 2014   07  04  15    17.49
SMO 2014   07  04  16    18.64
SMO 2014   07  04  17    17.35
SMO 2014   07  04  18    17.68
SMO 2014   07  04  19    16.96
SMO 2014   07  04  20    16.72
SMO 2014   07  04  21    17.51
SMO 2014   07  04  22    17.40
SMO 2014   07  04  23    17.15
SMO 2014   07  05  00    18.58
SMO 2014   07  05  01    18.94
SMO 2014   07  05  02    19.08
SMO 2014   07  05  03    19.29
SMO 2014   07  05  04    19.48
SMO 2014   07  05  05    20.68
SMO 2014   07  05  06    20.35
SMO 2014   07  05  07    20.70
SMO 2014   07  05  08    20.42
SMO 2014   07  05  09    20.40
SMO 2014   07  05  10    20.36
SMO 2014   07  05  11    20.35
SMO 2014   07  05  12    20.76
SMO 2014   07  05  13    20.87
SMO 2014   07  05  14    20.45
SMO 2014   07  05  15    21.75
SMO 2014   07  05  16    20.60
SMO 2014   07  05  17    21.31
SMO 2014   07  05  18    19.04
SMO 2014   07  05  19    16.76
SMO 2014   07  05  20    17.04
SMO 2014   07  05  21    17.54
SMO 2014   07  05  22    17.49
SMO 2014   07  05  23    17.58
SMO 2014   07  06  00    19.31
SMO 2014   07  06  01    18.95
SMO 2014   07  06  02    18.09
SMO 2014   07  06  03    18.45
SMO 2014   07  06  04    19.49
SMO 2014   07  06  05    20.15
SMO 2014   07  06  06    19.98
SMO 2014   07  06  07    20.05
SMO 2014   07  06  08    20.25
SMO 2014   07  06  09    20.07
SMO 2014   07  06  10    20.28
SMO 2014   07  06  11    21.37
SMO 2014   07  06  12    22.60
SMO 2014   07  06  13    22.86
SMO 2014   07  06  14    23.42
SMO 2014   07  06  15    23.96
SMO 2014   07  06  16    24.45
SMO 2014   07  06  17    24.54
SMO 2014   07  06  18    25.06
SMO 2014   07  06  19    24.95
SMO 2014   07  06  20    25.26
SMO 2014   07  06  21    25.06
SMO 2014   07  06  22    23.98
SMO 2014   07  06  23    22.42
SMO 2014   07  07  00    21.36
SMO 2014   07  07  01    20.08
SMO 2014   07  07  02    19.45
SMO 2014   07  07  03    19.73
SMO 2014   07  07  04    19.86
SMO 2014   07  07  05    19.13
SMO 2014   07  07  06    18.76
SMO 2014   07  07  07    19.46
SMO 2014   07  07  08    19.09
SMO 2014   07  07  09    20.90
SMO 2014   07  07  10    22.34
SMO 2014   07  07  11    23.50
SMO 2014   07  07  12    24.28
SMO 2014   07  07  13    23.53
SMO 2014   07  07  14    22.99
SMO 2014   07  07  15    22.63
SMO 2014   07  07  16    22.54
SMO 2014   07  07  17    21.89
SMO 2014   07  07  18    21.60
SMO 2014   07  07  19    22.02
SMO 2014   07  07  20    23.64
SMO 2014   07  07  21    24.65
SMO 2014   07  07  22    22.58
SMO 2014   07  07  23    24.10
SMO 2014   07  08  00    24.95
SMO 2014   07  08  01    24.89
SMO 2014   07  08  02    24.46
SMO 2014   07  08  03    24.34
SMO 2014   07  08  04    24.03
SMO 2014   07  08  05    23.65
SMO 2014   07  08  06    23.43
SMO 2014   07  08  07    23.70
SMO 2014   07  08  08    23.87
SMO 2014   07  08  09    23.50
SMO 2014   07  08  10    23.78
SMO 2014   07  08  11    23.83
SMO 2014   07  08  12    23.83
SMO 2014   07  08  13    23.59
SMO 2014   07  08  14    23.32
SMO 2014   07  08  15    22.82
SMO 2014   07  08  16    22.29
SMO 2014   07  08  17    22.09
SMO 2014   07  08  18    21.94
SMO 2014   07  08  19    21.74
SMO 2014   07  08  20    21.61
SMO 2014   07  08  21    21.75
SMO 2014   07  08  22    22.08
SMO 2014   07  08  23    21.94
SMO 2014   07  09  00    21.43
SMO 2014   07  09  01    21.07
SMO 2014   07  09  02    21.29
SMO 2014   07  09  03    21.27
SMO 2014   07  09  04    20.73
SMO 2014   07  09  05    20.53
SMO 2014   07  09  06    20.38
SMO 2014   07  09  07    20.65
SMO 2014   07  09  08    20.20
SMO 2014   07  09  09    20.24
SMO 2014   07  09  10    20.80
SMO 2014   07  09  11    21.16
SMO 2014   07  09  12    20.85
SMO 2014   07  09  13    20.66
