These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
SMO 2014   06  03  00    20.14
SMO 2014   06  03  01    27.06
SMO 2014   06  03  02    17.15
SMO 2014   06  03  03    16.77
SMO 2014   06  03  04    16.86
SMO 2014   06  03  05    17.07
SMO 2014   06  03  06    17.24
SMO 2014   06  03  07    17.53
SMO 2014   06  03  08    17.45
SMO 2014   06  03  09    17.07
SMO 2014   06  03  10    16.97
SMO 2014   06  03  11    16.60
SMO 2014   06  03  12    16.42
SMO 2014   06  03  13    17.90
SMO 2014   06  03  14    18.95
SMO 2014   06  03  15    18.57
SMO 2014   06  03  16    19.17
SMO 2014   06  03  17    20.06
SMO 2014   06  03  18    20.15
SMO 2014   06  03  19    20.63
SMO 2014   06  03  20    20.62
SMO 2014   06  03  21    19.90
SMO 2014   06  03  22    19.70
SMO 2014   06  03  23    19.54
SMO 2014   06  04  00    19.38
SMO 2014   06  04  01    19.77
SMO 2014   06  04  02    19.28
SMO 2014   06  04  03    18.95
SMO 2014   06  04  04    18.90
SMO 2014   06  04  05    18.43
SMO 2014   06  04  06    18.15
SMO 2014   06  04  07    17.44
SMO 2014   06  04  08    17.53
SMO 2014   06  04  09    17.74
SMO 2014   06  04  10    18.54
SMO 2014   06  04  11    18.22
SMO 2014   06  04  12    17.92
SMO 2014   06  04  13    17.59
SMO 2014   06  04  14    17.73
SMO 2014   06  04  15    18.09
SMO 2014   06  04  16    17.79
SMO 2014   06  04  17    18.27
SMO 2014   06  04  18    18.52
SMO 2014   06  04  19    18.73
SMO 2014   06  04  20    18.67
SMO 2014   06  04  21    18.63
SMO 2014   06  04  22    18.55
SMO 2014   06  04  23    18.04
SMO 2014   06  05  00    17.45
SMO 2014   06  05  01    17.23
SMO 2014   06  05  02    16.92
SMO 2014   06  05  03    16.89
SMO 2014   06  05  04    16.87
SMO 2014   06  05  05    16.67
SMO 2014   06  05  06    17.07
SMO 2014   06  05  07    17.29
SMO 2014   06  05  08    17.31
SMO 2014   06  05  09    17.80
SMO 2014   06  05  10    18.23
SMO 2014   06  05  11    18.74
SMO 2014   06  05  12    18.77
SMO 2014   06  05  13    18.19
SMO 2014   06  05  14    18.09
SMO 2014   06  05  15    17.98
SMO 2014   06  05  16    18.62
SMO 2014   06  05  17    18.41
SMO 2014   06  05  18    17.62
SMO 2014   06  05  19    17.92
SMO 2014   06  05  20    17.92
SMO 2014   06  05  21    17.66
SMO 2014   06  05  22    18.10
SMO 2014   06  05  23    18.09
SMO 2014   06  06  00    18.29
SMO 2014   06  06  01    18.18
SMO 2014   06  06  02    17.53
SMO 2014   06  06  03    17.11
SMO 2014   06  06  04    16.77
SMO 2014   06  06  05    16.68
SMO 2014   06  06  06    17.39
SMO 2014   06  06  07    17.19
SMO 2014   06  06  08    17.69
SMO 2014   06  06  09    18.15
SMO 2014   06  06  10    18.68
SMO 2014   06  06  11    18.44
SMO 2014   06  06  12    18.45
SMO 2014   06  06  13    18.72
SMO 2014   06  06  14    18.78
SMO 2014   06  06  15    19.05
SMO 2014   06  06  16    18.87
SMO 2014   06  06  17    19.11
SMO 2014   06  06  18    18.93
SMO 2014   06  06  19    18.22
SMO 2014   06  06  20    17.78
SMO 2014   06  06  21    17.48
SMO 2014   06  06  22    17.69
SMO 2014   06  06  23    17.31
SMO 2014   06  07  00    17.28
SMO 2014   06  07  01    17.21
SMO 2014   06  07  02    16.63
SMO 2014   06  07  03    16.53
SMO 2014   06  07  04    16.53
SMO 2014   06  07  05    17.39
SMO 2014   06  07  06    17.72
SMO 2014   06  07  07    18.41
SMO 2014   06  07  08    19.06
SMO 2014   06  07  09    18.89
SMO 2014   06  07  10    19.04
SMO 2014   06  07  11    18.99
SMO 2014   06  07  12    18.63
SMO 2014   06  07  13    17.68
SMO 2014   06  07  14    17.80
SMO 2014   06  07  15    18.37
SMO 2014   06  07  16    18.16
SMO 2014   06  07  17    17.12
SMO 2014   06  07  18    16.10
SMO 2014   06  07  19    15.43
SMO 2014   06  07  20    14.94
SMO 2014   06  07  21    14.73
SMO 2014   06  07  22    14.31
SMO 2014   06  07  23    14.09
SMO 2014   06  08  00    14.88
SMO 2014   06  08  01    16.86
SMO 2014   06  08  02    18.71
SMO 2014   06  08  03    19.91
SMO 2014   06  08  04    20.73
SMO 2014   06  08  05    21.95
SMO 2014   06  08  06    22.59
SMO 2014   06  08  07    22.75
SMO 2014   06  08  08    23.34
SMO 2014   06  08  09    24.03
SMO 2014   06  08  10    24.58
SMO 2014   06  08  11    25.15
SMO 2014   06  08  12    25.57
SMO 2014   06  08  13    25.98
SMO 2014   06  08  14    26.57
SMO 2014   06  08  15    26.72
SMO 2014   06  08  16    26.94
SMO 2014   06  08  17    27.20
SMO 2014   06  08  18    27.37
SMO 2014   06  08  19    27.54
SMO 2014   06  08  20    27.60
SMO 2014   06  08  21    27.67
SMO 2014   06  08  22    27.47
SMO 2014   06  08  23    27.10
SMO 2014   06  09  00    26.77
SMO 2014   06  09  01    26.89
SMO 2014   06  09  02    26.72
SMO 2014   06  09  03    26.90
SMO 2014   06  09  04    26.88
SMO 2014   06  09  05    27.16
SMO 2014   06  09  06    27.71
SMO 2014   06  09  07    27.96
SMO 2014   06  09  08    28.31
SMO 2014   06  09  09    28.78
SMO 2014   06  09  10    29.03
SMO 2014   06  09  11    29.31
SMO 2014   06  09  12    29.54
SMO 2014   06  09  13    29.52
SMO 2014   06  09  14    29.83
SMO 2014   06  09  15    30.14
SMO 2014   06  09  16    30.24
SMO 2014   06  09  17    30.39
SMO 2014   06  09  18    30.57
SMO 2014   06  09  19    30.63
SMO 2014   06  09  20    30.76
SMO 2014   06  09  21    31.16
SMO 2014   06  09  22    31.02
SMO 2014   06  09  23    30.26
SMO 2014   06  10  00    29.53
SMO 2014   06  10  01    29.26
SMO 2014   06  10  02    29.30
SMO 2014   06  10  03    29.27
SMO 2014   06  10  04    29.32
SMO 2014   06  10  05    29.48
SMO 2014   06  10  06    29.60
SMO 2014   06  10  07    29.63
SMO 2014   06  10  08    29.75
SMO 2014   06  10  09    29.82
SMO 2014   06  10  10    30.03
SMO 2014   06  10  11    29.99
SMO 2014   06  10  12    30.08
SMO 2014   06  10  13    30.28
SMO 2014   06  10  14    30.63
SMO 2014   06  10  15    30.99
SMO 2014   06  10  16    31.31
SMO 2014   06  10  17    31.23
SMO 2014   06  10  18    31.21
SMO 2014   06  10  19    31.08
SMO 2014   06  10  20    31.14
SMO 2014   06  10  21    30.88
SMO 2014   06  10  22    30.61
SMO 2014   06  10  23    30.05
SMO 2014   06  11  00    29.99
SMO 2014   06  11  01    29.47
SMO 2014   06  11  02    29.06
SMO 2014   06  11  03    29.04
SMO 2014   06  11  04    29.03
SMO 2014   06  11  05    28.69
SMO 2014   06  11  06    28.78
SMO 2014   06  11  07    28.46
SMO 2014   06  11  08    28.39
SMO 2014   06  11  09    28.09
SMO 2014   06  11  10    28.12
SMO 2014   06  11  11    27.88
SMO 2014   06  11  12    28.09
SMO 2014   06  11  13    28.23
SMO 2014   06  11  14    28.42
SMO 2014   06  11  15    28.47
SMO 2014   06  11  16    28.47
SMO 2014   06  11  17    28.57
SMO 2014   06  11  18    27.88
SMO 2014   06  11  19    27.65
SMO 2014   06  11  20    27.30
SMO 2014   06  11  21    26.80
SMO 2014   06  11  22    26.06
SMO 2014   06  11  23    25.15
SMO 2014   06  12  00    24.49
SMO 2014   06  12  01    24.20
SMO 2014   06  12  02    24.01
SMO 2014   06  12  03    23.60
SMO 2014   06  12  04    23.73
SMO 2014   06  12  05    22.55
SMO 2014   06  12  06    22.97
SMO 2014   06  12  07    21.95
SMO 2014   06  12  08    20.48
SMO 2014   06  12  09    18.89
SMO 2014   06  12  10    18.80
SMO 2014   06  12  11    16.63
SMO 2014   06  12  12    15.71
SMO 2014   06  12  13    16.27
SMO 2014   06  12  14    14.84
SMO 2014   06  12  15    12.57
SMO 2014   06  12  16    13.25
SMO 2014   06  12  17    11.99
SMO 2014   06  12  18    11.45
SMO 2014   06  12  19    11.32
SMO 2014   06  12  20    10.80
SMO 2014   06  12  21    10.13
SMO 2014   06  12  22     9.63
SMO 2014   06  12  23    10.12
SMO 2014   06  13  00    11.03
SMO 2014   06  13  01    10.54
SMO 2014   06  13  02    10.52
SMO 2014   06  13  03    10.46
SMO 2014   06  13  04    10.16
SMO 2014   06  13  05    10.12
SMO 2014   06  13  06    10.20
SMO 2014   06  13  07    10.63
SMO 2014   06  13  08    11.55
SMO 2014   06  13  09    10.89
SMO 2014   06  13  10    11.40
SMO 2014   06  13  11    11.48
SMO 2014   06  13  12    11.62
SMO 2014   06  13  13    11.74
SMO 2014   06  13  14    12.12
SMO 2014   06  13  15    12.20
SMO 2014   06  13  16    12.04
SMO 2014   06  13  17    12.04
SMO 2014   06  13  18    12.03
SMO 2014   06  13  19    12.51
SMO 2014   06  13  20    12.83
SMO 2014   06  13  21    12.99
SMO 2014   06  13  22    12.54
SMO 2014   06  13  23    11.83
SMO 2014   06  14  00    12.05
SMO 2014   06  14  01    12.06
SMO 2014   06  14  02    11.73
SMO 2014   06  14  03    12.78
SMO 2014   06  14  04    10.80
SMO 2014   06  14  05    12.84
SMO 2014   06  14  06    12.69
SMO 2014   06  14  07    11.20
SMO 2014   06  14  08    11.60
SMO 2014   06  14  09    10.61
SMO 2014   06  14  10    11.56
SMO 2014   06  14  11    12.98
SMO 2014   06  14  12    13.37
SMO 2014   06  14  13    13.55
SMO 2014   06  14  14    13.34
SMO 2014   06  14  15    13.75
SMO 2014   06  14  16    13.84
SMO 2014   06  14  17    14.06
SMO 2014   06  14  18    14.23
SMO 2014   06  14  19    14.05
SMO 2014   06  14  20    13.77
SMO 2014   06  14  21    13.85
SMO 2014   06  14  22    13.75
SMO 2014   06  14  23    13.66
SMO 2014   06  15  00    13.17
SMO 2014   06  15  01    13.03
SMO 2014   06  15  02    12.97
SMO 2014   06  15  03    13.21
SMO 2014   06  15  04    13.34
SMO 2014   06  15  05    13.58
SMO 2014   06  15  06    13.52
SMO 2014   06  15  07    13.63
SMO 2014   06  15  08    13.80
SMO 2014   06  15  09    14.11
SMO 2014   06  15  10    14.16
SMO 2014   06  15  11    13.77
SMO 2014   06  15  12    13.63
SMO 2014   06  15  13    13.67
SMO 2014   06  15  14    14.22
SMO 2014   06  15  15    14.20
SMO 2014   06  15  16    14.35
SMO 2014   06  15  17    15.61
SMO 2014   06  15  18    15.64
SMO 2014   06  15  19    15.16
SMO 2014   06  15  20    15.15
SMO 2014   06  15  21    14.82
SMO 2014   06  15  22    14.26
SMO 2014   06  15  23    13.72
SMO 2014   06  16  00    13.67
SMO 2014   06  16  01    14.08
SMO 2014   06  16  02    13.99
SMO 2014   06  16  03    14.49
SMO 2014   06  16  04    15.90
SMO 2014   06  16  05    15.65
SMO 2014   06  16  06    16.56
SMO 2014   06  16  07    16.38
SMO 2014   06  16  08    18.09
SMO 2014   06  16  09    18.58
SMO 2014   06  16  10    16.02
SMO 2014   06  16  11    17.19
SMO 2014   06  16  12    18.09
SMO 2014   06  16  13    19.91
SMO 2014   06  16  14    20.12
SMO 2014   06  16  15    19.39
SMO 2014   06  16  16    18.32
SMO 2014   06  16  17    18.93
SMO 2014   06  16  18    18.22
SMO 2014   06  16  19    17.78
SMO 2014   06  16  20    17.78
SMO 2014   06  16  21    17.63
SMO 2014   06  16  22    18.39
SMO 2014   06  16  23    13.60
SMO 2014   06  17  00    32.69
SMO 2014   06  17  01    28.36
SMO 2014   06  17  02    20.54
SMO 2014   06  17  03    20.63
SMO 2014   06  17  04    20.99
SMO 2014   06  17  05    21.08
SMO 2014   06  17  06    21.28
SMO 2014   06  17  07    20.97
SMO 2014   06  17  08    21.21
SMO 2014   06  17  09    19.80
SMO 2014   06  17  10    19.08
SMO 2014   06  17  11    19.53
SMO 2014   06  17  12    18.96
SMO 2014   06  17  13    19.12
SMO 2014   06  17  14    19.55
SMO 2014   06  17  15    20.31
SMO 2014   06  17  16    20.46
SMO 2014   06  17  17    20.21
SMO 2014   06  17  18    20.01
SMO 2014   06  17  19    20.16
SMO 2014   06  17  20    19.91
SMO 2014   06  17  21    19.48
SMO 2014   06  17  22    19.21
SMO 2014   06  17  23    18.69
SMO 2014   06  18  00    17.88
SMO 2014   06  18  01    17.22
SMO 2014   06  18  02    17.18
SMO 2014   06  18  03    17.21
SMO 2014   06  18  04    16.87
SMO 2014   06  18  05    17.14
SMO 2014   06  18  06    17.04
SMO 2014   06  18  07    17.27
SMO 2014   06  18  08    17.21
SMO 2014   06  18  09    17.47
SMO 2014   06  18  10    17.20
SMO 2014   06  18  11    17.52
SMO 2014   06  18  12    17.59
SMO 2014   06  18  13    17.46
SMO 2014   06  18  14    17.60
SMO 2014   06  18  15    17.73
SMO 2014   06  18  16    17.58
SMO 2014   06  18  17    17.74
SMO 2014   06  18  18    17.70
SMO 2014   06  18  19    17.66
SMO 2014   06  18  20    17.63
SMO 2014   06  18  21    17.36
SMO 2014   06  18  22    17.28
SMO 2014   06  18  23    17.04
SMO 2014   06  19  00    16.32
SMO 2014   06  19  01    16.14
SMO 2014   06  19  02    15.86
SMO 2014   06  19  03    15.82
SMO 2014   06  19  04    16.00
SMO 2014   06  19  05    16.19
SMO 2014   06  19  06    16.27
SMO 2014   06  19  07    16.17
SMO 2014   06  19  08    16.51
SMO 2014   06  19  09    16.47
SMO 2014   06  19  10    17.15
SMO 2014   06  19  11    16.63
SMO 2014   06  19  12    16.80
SMO 2014   06  19  13    16.52
SMO 2014   06  19  14    16.54
SMO 2014   06  19  15    16.60
SMO 2014   06  19  16    16.74
SMO 2014   06  19  17    16.90
SMO 2014   06  19  18    16.98
SMO 2014   06  19  19    17.63
SMO 2014   06  19  20    18.30
SMO 2014   06  19  21    17.91
SMO 2014   06  19  22    18.11
SMO 2014   06  19  23    19.45
SMO 2014   06  20  00    17.87
SMO 2014   06  20  01    16.65
SMO 2014   06  20  02    16.18
SMO 2014   06  20  03    16.09
SMO 2014   06  20  04    16.01
SMO 2014   06  20  05    16.00
SMO 2014   06  20  06    16.11
SMO 2014   06  20  07    15.95
SMO 2014   06  20  08    15.79
SMO 2014   06  20  09    15.63
SMO 2014   06  20  10    15.57
SMO 2014   06  20  11    15.39
SMO 2014   06  20  12    15.71
SMO 2014   06  20  13    16.32
SMO 2014   06  20  14    17.01
SMO 2014   06  20  15    16.17
SMO 2014   06  20  16    15.88
SMO 2014   06  20  17    17.74
SMO 2014   06  20  18    17.37
SMO 2014   06  20  19    16.41
SMO 2014   06  20  20    15.93
SMO 2014   06  20  21    16.44
SMO 2014   06  20  22    16.23
SMO 2014   06  20  23    15.82
SMO 2014   06  21  00    15.46
SMO 2014   06  21  01    15.33
SMO 2014   06  21  02    14.97
SMO 2014   06  21  03    14.95
SMO 2014   06  21  04    15.07
SMO 2014   06  21  05    15.03
SMO 2014   06  21  06    14.92
SMO 2014   06  21  07    15.32
SMO 2014   06  21  08    15.57
SMO 2014   06  21  09    15.56
SMO 2014   06  21  10    15.66
SMO 2014   06  21  11    15.87
SMO 2014   06  21  12    16.46
SMO 2014   06  21  13    15.63
SMO 2014   06  21  14    16.00
SMO 2014   06  21  15    16.07
SMO 2014   06  21  16    15.97
SMO 2014   06  21  17    16.37
SMO 2014   06  21  18    16.79
SMO 2014   06  21  19    16.85
SMO 2014   06  21  20    16.77
SMO 2014   06  21  21    16.67
SMO 2014   06  21  22    16.68
SMO 2014   06  21  23    16.45
SMO 2014   06  22  00    16.03
SMO 2014   06  22  01    15.73
SMO 2014   06  22  02    15.49
SMO 2014   06  22  03    15.32
SMO 2014   06  22  04    15.52
SMO 2014   06  22  05    16.46
SMO 2014   06  22  06    16.53
SMO 2014   06  22  07    15.94
SMO 2014   06  22  08    15.36
SMO 2014   06  22  09    15.45
SMO 2014   06  22  10    15.82
SMO 2014   06  22  11    15.59
SMO 2014   06  22  12    15.59
SMO 2014   06  22  13    15.66
SMO 2014   06  22  14    15.76
SMO 2014   06  22  15    15.83
SMO 2014   06  22  16    15.85
SMO 2014   06  22  17    16.03
SMO 2014   06  22  18    16.06
SMO 2014   06  22  19    16.06
SMO 2014   06  22  20    16.02
SMO 2014   06  22  21    15.87
SMO 2014   06  22  22    15.42
SMO 2014   06  22  23    15.32
SMO 2014   06  23  00    15.16
SMO 2014   06  23  01    14.89
SMO 2014   06  23  02    14.90
SMO 2014   06  23  03    15.08
SMO 2014   06  23  04    15.06
SMO 2014   06  23  05    15.28
SMO 2014   06  23  06    15.70
SMO 2014   06  23  07    16.05
SMO 2014   06  23  08    16.49
SMO 2014   06  23  09    16.49
SMO 2014   06  23  10    16.22
SMO 2014   06  23  11    15.83
SMO 2014   06  23  12    15.86
SMO 2014   06  23  13    15.84
SMO 2014   06  23  14    15.57
SMO 2014   06  23  15    16.53
SMO 2014   06  23  16    15.27
SMO 2014   06  23  17    14.58
SMO 2014   06  23  18    14.12
SMO 2014   06  23  19    13.95
SMO 2014   06  23  20    13.38
SMO 2014   06  23  21    14.44
SMO 2014   06  23  22    14.33
SMO 2014   06  23  23    13.91
SMO 2014   06  24  00    14.16
SMO 2014   06  24  01    14.13
SMO 2014   06  24  02    14.40
SMO 2014   06  24  03    14.76
SMO 2014   06  24  04    15.95
SMO 2014   06  24  05    15.54
SMO 2014   06  24  06    14.34
SMO 2014   06  24  07    14.13
SMO 2014   06  24  08    13.44
SMO 2014   06  24  09    14.65
SMO 2014   06  24  10    15.75
