These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
SMO 2015   08  01  00    26.12
SMO 2015   08  01  01    25.46
SMO 2015   08  01  02    25.48
SMO 2015   08  01  03    25.39
SMO 2015   08  01  04    24.92
SMO 2015   08  01  05    24.60
SMO 2015   08  01  06    24.62
SMO 2015   08  01  07    24.31
SMO 2015   08  01  08    24.42
SMO 2015   08  01  09    24.37
SMO 2015   08  01  10    24.91
SMO 2015   08  01  11    25.01
SMO 2015   08  01  12    24.90
SMO 2015   08  01  13    24.73
SMO 2015   08  01  14    24.97
SMO 2015   08  01  15    24.87
SMO 2015   08  01  16    24.61
SMO 2015   08  01  17    24.37
SMO 2015   08  01  18    24.17
SMO 2015   08  01  19    23.86
SMO 2015   08  01  20    23.89
SMO 2015   08  01  21    23.79
SMO 2015   08  01  22    23.95
SMO 2015   08  01  23    23.56
SMO 2015   08  02  00    23.55
SMO 2015   08  02  01    22.65
SMO 2015   08  02  02    22.08
SMO 2015   08  02  03    21.80
SMO 2015   08  02  04    21.62
SMO 2015   08  02  05    21.68
SMO 2015   08  02  06    22.30
SMO 2015   08  02  07    22.44
SMO 2015   08  02  08    23.42
SMO 2015   08  02  09    24.98
SMO 2015   08  02  10    26.16
SMO 2015   08  02  11    26.67
SMO 2015   08  02  12    27.24
SMO 2015   08  02  13    26.98
SMO 2015   08  02  14    27.41
SMO 2015   08  02  15    27.69
SMO 2015   08  02  16    27.92
SMO 2015   08  02  17    27.94
SMO 2015   08  02  18    27.86
SMO 2015   08  02  19    28.42
SMO 2015   08  02  20    29.66
SMO 2015   08  02  21    31.14
SMO 2015   08  02  22    31.39
SMO 2015   08  02  23    31.07
SMO 2015   08  03  00    30.11
SMO 2015   08  03  01    30.73
SMO 2015   08  03  02    31.26
SMO 2015   08  03  03    32.01
SMO 2015   08  03  04    34.79
SMO 2015   08  03  05    35.51
SMO 2015   08  03  06    36.14
SMO 2015   08  03  07    37.23
SMO 2015   08  03  08    38.03
SMO 2015   08  03  09    38.46
SMO 2015   08  03  10    38.82
SMO 2015   08  03  11    39.46
SMO 2015   08  03  12    39.68
SMO 2015   08  03  13    39.55
SMO 2015   08  03  14    39.54
SMO 2015   08  03  15    39.75
SMO 2015   08  03  16    39.80
SMO 2015   08  03  17    40.02
SMO 2015   08  03  18    39.55
SMO 2015   08  03  19    39.28
SMO 2015   08  03  20    39.28
SMO 2015   08  04  01    37.01
SMO 2015   08  04  02    37.16
SMO 2015   08  04  03    37.56
SMO 2015   08  04  04    38.05
SMO 2015   08  04  05    38.27
SMO 2015   08  04  06    38.24
SMO 2015   08  04  07    37.97
SMO 2015   08  04  08    37.62
SMO 2015   08  04  09    37.31
SMO 2015   08  04  10    37.51
SMO 2015   08  04  11    36.03
SMO 2015   08  04  12    35.36
SMO 2015   08  04  13    34.98
SMO 2015   08  04  14    34.83
SMO 2015   08  04  15    34.98
SMO 2015   08  04  16    35.24
SMO 2015   08  04  17    35.15
SMO 2015   08  04  18    35.90
SMO 2015   08  04  19    36.74
SMO 2015   08  04  20    36.91
SMO 2015   08  04  21    36.69
SMO 2015   08  04  22    35.72
SMO 2015   08  04  23    34.84
SMO 2015   08  05  00    33.75
SMO 2015   08  05  01    33.30
SMO 2015   08  05  02    32.58
SMO 2015   08  05  03    32.57
SMO 2015   08  05  04    32.70
SMO 2015   08  05  05    33.69
SMO 2015   08  05  06    33.85
SMO 2015   08  05  07    33.78
SMO 2015   08  05  08    34.19
SMO 2015   08  05  09    34.54
SMO 2015   08  05  10    35.47
SMO 2015   08  05  11    35.81
SMO 2015   08  05  12    36.12
SMO 2015   08  05  13    36.66
SMO 2015   08  05  14    36.65
SMO 2015   08  05  15    36.83
SMO 2015   08  05  16    36.78
SMO 2015   08  05  17    37.07
SMO 2015   08  05  18    37.16
SMO 2015   08  05  19    37.27
SMO 2015   08  05  20    36.64
SMO 2015   08  05  21    36.36
SMO 2015   08  05  22    35.86
SMO 2015   08  05  23    35.36
SMO 2015   08  06  00    34.81
SMO 2015   08  06  01    33.92
SMO 2015   08  06  02    33.00
SMO 2015   08  06  03    32.79
SMO 2015   08  06  04    32.57
SMO 2015   08  06  05    32.77
SMO 2015   08  06  06    33.21
SMO 2015   08  06  07    33.45
SMO 2015   08  06  08    33.69
SMO 2015   08  06  09    33.72
SMO 2015   08  06  10    34.17
SMO 2015   08  06  11    34.10
SMO 2015   08  06  12    34.44
SMO 2015   08  06  13    34.74
SMO 2015   08  06  14    34.97
SMO 2015   08  06  15    35.21
SMO 2015   08  06  16    35.28
SMO 2015   08  06  17    35.16
SMO 2015   08  06  18    35.27
SMO 2015   08  06  19    35.48
SMO 2015   08  06  20    35.35
SMO 2015   08  06  21    34.81
SMO 2015   08  06  22    34.35
SMO 2015   08  06  23    33.55
SMO 2015   08  07  00    32.82
SMO 2015   08  07  01    32.15
SMO 2015   08  07  02    31.60
SMO 2015   08  07  03    31.60
SMO 2015   08  07  04    31.31
SMO 2015   08  07  05    31.62
SMO 2015   08  07  06    31.74
SMO 2015   08  07  07    31.78
SMO 2015   08  07  08    31.58
SMO 2015   08  07  09    31.47
SMO 2015   08  07  10    31.55
SMO 2015   08  07  11    31.84
SMO 2015   08  07  12    31.85
SMO 2015   08  07  13    31.39
SMO 2015   08  07  14    31.70
SMO 2015   08  07  15    31.82
SMO 2015   08  07  16    31.37
SMO 2015   08  07  17    30.75
SMO 2015   08  07  18    30.84
SMO 2015   08  07  19    30.18
SMO 2015   08  07  20    29.03
SMO 2015   08  07  21    28.83
SMO 2015   08  07  22    27.31
SMO 2015   08  07  23    26.80
SMO 2015   08  08  00    26.28
SMO 2015   08  08  01    26.08
SMO 2015   08  08  02    25.41
SMO 2015   08  08  03    25.02
SMO 2015   08  08  04    25.93
SMO 2015   08  08  05    26.11
SMO 2015   08  08  06    26.37
SMO 2015   08  08  07    25.76
SMO 2015   08  08  08    25.29
SMO 2015   08  08  09    24.76
SMO 2015   08  08  10    25.58
SMO 2015   08  08  11    25.52
SMO 2015   08  08  12    23.95
SMO 2015   08  08  13    19.67
SMO 2015   08  08  14    19.09
SMO 2015   08  08  15    18.51
SMO 2015   08  08  16    17.37
SMO 2015   08  08  17    16.35
SMO 2015   08  08  18    16.08
SMO 2015   08  08  19    16.08
SMO 2015   08  08  20    17.32
SMO 2015   08  08  21    18.27
SMO 2015   08  08  22    20.01
SMO 2015   08  08  23    20.69
SMO 2015   08  09  00    21.36
SMO 2015   08  09  01    20.52
SMO 2015   08  09  02    20.79
SMO 2015   08  09  03    21.07
SMO 2015   08  09  04    20.31
SMO 2015   08  09  05    21.54
SMO 2015   08  09  06    20.90
SMO 2015   08  09  07    22.03
SMO 2015   08  09  08    21.78
SMO 2015   08  09  09    22.07
SMO 2015   08  09  10    22.09
SMO 2015   08  09  11    21.05
SMO 2015   08  09  12    18.92
SMO 2015   08  09  13    20.95
SMO 2015   08  09  14    20.75
SMO 2015   08  09  15    18.50
SMO 2015   08  09  16    21.28
SMO 2015   08  09  17    21.60
SMO 2015   08  09  18    21.58
SMO 2015   08  09  19    22.37
SMO 2015   08  09  20    21.76
SMO 2015   08  09  21    22.79
SMO 2015   08  09  22    23.40
SMO 2015   08  09  23    23.13
SMO 2015   08  10  00    22.41
SMO 2015   08  10  01    22.68
SMO 2015   08  10  02    23.94
SMO 2015   08  10  03    23.99
SMO 2015   08  10  04    23.82
SMO 2015   08  10  05    22.71
SMO 2015   08  10  06    22.27
SMO 2015   08  10  07    22.28
SMO 2015   08  10  08    22.80
SMO 2015   08  10  09    23.36
SMO 2015   08  10  10    23.61
SMO 2015   08  10  11    24.26
SMO 2015   08  10  12    24.48
SMO 2015   08  10  13    20.90
SMO 2015   08  10  14    21.05
SMO 2015   08  10  15    23.71
SMO 2015   08  10  16    27.11
SMO 2015   08  10  17    28.28
SMO 2015   08  10  18    28.69
SMO 2015   08  10  19    27.05
SMO 2015   08  10  20    28.32
SMO 2015   08  10  21    28.98
SMO 2015   08  10  22    29.78
SMO 2015   08  10  23    29.78
SMO 2015   08  11  00  9999.99
SMO 2015   08  12  05    23.77
SMO 2015   08  12  06    23.58
SMO 2015   08  12  07    24.02
SMO 2015   08  12  08    23.53
SMO 2015   08  12  09    22.37
SMO 2015   08  12  10    22.02
SMO 2015   08  12  11    22.52
SMO 2015   08  12  12    23.14
SMO 2015   08  12  13    24.36
SMO 2015   08  12  14    24.74
SMO 2015   08  12  15    25.23
SMO 2015   08  12  16    25.74
SMO 2015   08  12  17    26.38
SMO 2015   08  12  18    27.17
SMO 2015   08  12  19    27.38
SMO 2015   08  12  20    28.27
SMO 2015   08  12  21    28.25
SMO 2015   08  12  22    27.42
SMO 2015   08  12  23    26.08
SMO 2015   08  13  00    25.89
SMO 2015   08  13  01    25.20
SMO 2015   08  13  02    24.92
SMO 2015   08  13  03    24.74
SMO 2015   08  13  04    24.87
SMO 2015   08  13  05    24.91
SMO 2015   08  13  06    24.55
SMO 2015   08  13  07    25.03
SMO 2015   08  13  08    25.82
SMO 2015   08  13  09    26.20
SMO 2015   08  13  10    26.76
SMO 2015   08  13  11    26.63
SMO 2015   08  13  12    26.60
SMO 2015   08  13  13    26.85
SMO 2015   08  13  14    27.61
SMO 2015   08  13  15    28.12
SMO 2015   08  13  16    29.05
SMO 2015   08  13  17    29.79
SMO 2015   08  13  18    30.33
SMO 2015   08  13  19    30.68
SMO 2015   08  13  20    30.68
SMO 2015   08  13  21    29.99
SMO 2015   08  13  22    29.56
SMO 2015   08  13  23    29.61
SMO 2015   08  14  00    28.63
SMO 2015   08  14  01    27.36
SMO 2015   08  14  02    27.50
SMO 2015   08  14  03    27.72
SMO 2015   08  14  04    26.86
SMO 2015   08  14  05    26.46
SMO 2015   08  14  06    25.80
SMO 2015   08  14  07    24.91
SMO 2015   08  14  08    25.68
SMO 2015   08  14  09    27.60
SMO 2015   08  14  10    27.25
SMO 2015   08  14  11    27.45
SMO 2015   08  14  12    27.27
SMO 2015   08  14  13    27.43
SMO 2015   08  14  14    27.29
SMO 2015   08  14  15    26.78
SMO 2015   08  14  16    26.09
SMO 2015   08  14  17    26.92
SMO 2015   08  14  18    27.00
SMO 2015   08  14  19    27.01
SMO 2015   08  14  20    27.01
