These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
SMO 2015   03  01  00    13.70
SMO 2015   03  01  01    14.30
SMO 2015   03  01  02    13.54
SMO 2015   03  01  03    13.94
SMO 2015   03  01  04    13.52
SMO 2015   03  01  05    15.45
SMO 2015   03  01  06    14.94
SMO 2015   03  01  07    14.84
SMO 2015   03  01  08    14.92
SMO 2015   03  01  09    15.04
SMO 2015   03  01  10    14.73
SMO 2015   03  01  11    14.16
SMO 2015   03  01  12    14.29
SMO 2015   03  01  13    14.07
SMO 2015   03  01  14    13.79
SMO 2015   03  01  15    13.50
SMO 2015   03  01  16    13.41
SMO 2015   03  01  17    13.36
SMO 2015   03  01  18    13.38
SMO 2015   03  01  19    13.29
SMO 2015   03  01  20    12.68
SMO 2015   03  01  21    12.12
SMO 2015   03  01  22    11.53
SMO 2015   03  01  23    11.36
SMO 2015   03  02  00    11.25
SMO 2015   03  02  01    10.51
SMO 2015   03  02  02    10.67
SMO 2015   03  02  03    10.26
SMO 2015   03  02  04    10.36
SMO 2015   03  02  05    10.12
SMO 2015   03  02  06    10.34
SMO 2015   03  02  07    10.36
SMO 2015   03  02  08    10.27
SMO 2015   03  02  09    10.18
SMO 2015   03  02  10     9.96
SMO 2015   03  02  11    10.28
SMO 2015   03  02  12    10.05
SMO 2015   03  02  13     9.95
SMO 2015   03  02  14     9.96
SMO 2015   03  02  15    10.13
SMO 2015   03  02  16    10.30
SMO 2015   03  02  17    10.17
SMO 2015   03  02  18    10.21
SMO 2015   03  02  19    10.20
SMO 2015   03  02  20     9.85
SMO 2015   03  02  21     9.85
SMO 2015   03  02  22  9999.99
SMO 2015   03  02  23     9.57
SMO 2015   03  03  00     9.05
SMO 2015   03  03  01     8.80
SMO 2015   03  03  02     8.74
SMO 2015   03  03  03     8.27
SMO 2015   03  03  04     8.38
SMO 2015   03  03  05     8.25
SMO 2015   03  03  06     8.26
SMO 2015   03  03  07     8.24
