These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
BMW 2018   07  01  00   9999.99
BMW 2018   07  02  19   9999.99
BMW 2018   07  02  20   9999.99
BMW 2018   07  02  21   9999.99
BMW 2018   07  02  22   9999.99
BMW 2018   07  02  23   9999.99
BMW 2018   07  03  00   9999.99
BMW 2018   07  03  01   9999.99
BMW 2018   07  03  02   9999.99
BMW 2018   07  03  03   9999.99
BMW 2018   07  03  04   9999.99
BMW 2018   07  03  05   9999.99
BMW 2018   07  03  06   9999.99
BMW 2018   07  03  07   9999.99
BMW 2018   07  03  08   9999.99
BMW 2018   07  03  09   9999.99
BMW 2018   07  03  10   9999.99
BMW 2018   07  03  11   9999.99
BMW 2018   07  03  12   9999.99
BMW 2018   07  03  13   9999.99
BMW 2018   07  03  14   9999.99
BMW 2018   07  03  15     21.67
BMW 2018   07  03  16     20.58
BMW 2018   07  03  17     20.82
BMW 2018   07  03  18     20.31
BMW 2018   07  03  19     18.98
BMW 2018   07  03  20     19.89
BMW 2018   07  03  21     21.05
BMW 2018   07  03  22     23.04
BMW 2018   07  03  23     22.26
BMW 2018   07  04  00     21.47
BMW 2018   07  04  01     23.17
BMW 2018   07  04  02     24.28
BMW 2018   07  04  03     23.02
BMW 2018   07  04  04     20.99
BMW 2018   07  04  05     22.22
BMW 2018   07  04  06     20.95
BMW 2018   07  04  07     20.63
BMW 2018   07  04  08     20.62
BMW 2018   07  04  09     21.32
BMW 2018   07  04  10     20.00
BMW 2018   07  04  11     20.44
BMW 2018   07  04  12     20.49
BMW 2018   07  04  13     19.97
BMW 2018   07  04  14     19.97
BMW 2018   07  04  15     20.09
BMW 2018   07  04  16     18.61
BMW 2018   07  04  17     16.74
BMW 2018   07  04  18     18.88
BMW 2018   07  04  19     17.26
BMW 2018   07  04  20     18.96
BMW 2018   07  04  21     20.15
BMW 2018   07  04  22     18.68
BMW 2018   07  04  23     20.30
BMW 2018   07  05  00     19.82
BMW 2018   07  05  01     19.23
BMW 2018   07  05  02     18.51
BMW 2018   07  05  03     18.90
BMW 2018   07  05  04     17.22
BMW 2018   07  05  05     16.18
BMW 2018   07  05  06     15.89
BMW 2018   07  05  07     16.04
BMW 2018   07  05  08     16.80
BMW 2018   07  05  09     16.88
BMW 2018   07  05  10     16.73
BMW 2018   07  05  11     16.96
BMW 2018   07  05  12     17.42
BMW 2018   07  05  13     19.37
BMW 2018   07  05  14     19.57
BMW 2018   07  05  15     19.50
BMW 2018   07  05  16     18.39
BMW 2018   07  05  17     18.11
BMW 2018   07  05  18     18.86
BMW 2018   07  05  19     17.32
BMW 2018   07  05  20     17.44
BMW 2018   07  05  21     18.83
BMW 2018   07  05  22     21.34
BMW 2018   07  05  23     18.79
BMW 2018   07  06  00     19.14
BMW 2018   07  06  01     18.98
BMW 2018   07  06  02     18.17
BMW 2018   07  06  03     19.09
BMW 2018   07  06  04     20.20
BMW 2018   07  06  05     18.81
BMW 2018   07  06  06     17.23
BMW 2018   07  06  07     17.20
BMW 2018   07  06  08     16.48
BMW 2018   07  06  09     16.23
BMW 2018   07  06  10     15.21
BMW 2018   07  06  11     14.92
BMW 2018   07  06  12     15.51
BMW 2018   07  06  13     15.89
BMW 2018   07  06  14     15.77
BMW 2018   07  06  15     16.03
BMW 2018   07  06  16     15.46
BMW 2018   07  06  17     15.49
BMW 2018   07  06  18     16.32
BMW 2018   07  06  19     16.12
BMW 2018   07  06  20     16.47
BMW 2018   07  06  21     18.33
BMW 2018   07  06  22     20.93
BMW 2018   07  06  23     20.90
BMW 2018   07  07  00     21.88
BMW 2018   07  07  01     22.10
BMW 2018   07  07  02     22.32
BMW 2018   07  07  03     23.08
BMW 2018   07  07  04     22.91
BMW 2018   07  07  05     23.24
BMW 2018   07  07  06     22.85
BMW 2018   07  07  07     22.90
BMW 2018   07  07  08     24.34
BMW 2018   07  07  09     27.07
BMW 2018   07  07  10     27.79
BMW 2018   07  07  11     27.80
BMW 2018   07  07  12     26.87
BMW 2018   07  07  13     26.36
BMW 2018   07  07  14     26.26
BMW 2018   07  07  15     27.15
BMW 2018   07  07  16     25.40
BMW 2018   07  07  17     23.89
BMW 2018   07  07  18     24.79
BMW 2018   07  07  19     21.86
BMW 2018   07  07  20     19.43
BMW 2018   07  07  21     18.90
BMW 2018   07  07  22     18.55
BMW 2018   07  07  23     18.46
BMW 2018   07  08  00     19.04
BMW 2018   07  08  01     19.27
BMW 2018   07  08  02     19.31
BMW 2018   07  08  03     20.03
BMW 2018   07  08  04     20.08
BMW 2018   07  08  05     20.33
BMW 2018   07  08  06     20.20
BMW 2018   07  08  07     19.77
BMW 2018   07  08  08     19.80
BMW 2018   07  08  09     19.54
BMW 2018   07  08  10     20.30
BMW 2018   07  08  11     20.97
BMW 2018   07  08  12     20.93
BMW 2018   07  08  13     21.34
BMW 2018   07  08  14     21.19
BMW 2018   07  08  15     21.72
BMW 2018   07  08  16     21.66
BMW 2018   07  08  17     21.84
BMW 2018   07  08  18     20.97
BMW 2018   07  08  19     21.73
BMW 2018   07  08  20     19.88
BMW 2018   07  08  21     20.50
BMW 2018   07  08  22     21.29
BMW 2018   07  08  23     21.92
BMW 2018   07  09  00     22.68
BMW 2018   07  09  01     22.48
BMW 2018   07  09  02     22.81
BMW 2018   07  09  03     21.51
BMW 2018   07  09  04     21.28
BMW 2018   07  09  05     21.52
BMW 2018   07  09  06     22.65
BMW 2018   07  09  07     23.08
BMW 2018   07  09  08     22.37
BMW 2018   07  09  09     22.00
BMW 2018   07  09  10     26.05
BMW 2018   07  09  11     24.08
BMW 2018   07  09  12     23.33
BMW 2018   07  09  13     25.22
BMW 2018   07  09  14     26.89
