These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
BMW 2016   07  01  00    11.09
BMW 2016   07  01  01    10.51
BMW 2016   07  01  02    11.01
BMW 2016   07  01  03    11.06
BMW 2016   07  01  04    11.43
BMW 2016   07  01  05    11.72
BMW 2016   07  01  06    11.85
BMW 2016   07  01  07    12.20
BMW 2016   07  01  08    12.85
BMW 2016   07  01  09    12.90
BMW 2016   07  01  10    14.72
BMW 2016   07  01  11    13.04
BMW 2016   07  01  12    11.85
BMW 2016   07  01  13    11.86
BMW 2016   07  01  14    12.64
BMW 2016   07  01  15    14.22
BMW 2016   07  01  16    12.88
BMW 2016   07  01  17    11.92
BMW 2016   07  01  18    10.88
BMW 2016   07  01  19    10.85
BMW 2016   07  01  20     9.54
BMW 2016   07  01  21    10.29
BMW 2016   07  01  22    11.97
BMW 2016   07  01  23    11.69
BMW 2016   07  02  00    11.08
BMW 2016   07  02  01    10.95
BMW 2016   07  02  02    10.73
BMW 2016   07  02  03    11.11
BMW 2016   07  02  04    12.68
BMW 2016   07  02  05    10.57
BMW 2016   07  02  06    11.43
BMW 2016   07  02  07    11.62
BMW 2016   07  02  08     9.86
BMW 2016   07  02  09    10.51
BMW 2016   07  02  10    10.31
BMW 2016   07  02  11     8.54
BMW 2016   07  02  12     9.47
BMW 2016   07  02  13    10.78
BMW 2016   07  02  14    11.13
BMW 2016   07  02  15    11.75
BMW 2016   07  02  16    14.50
BMW 2016   07  02  17    15.10
BMW 2016   07  02  18    14.74
BMW 2016   07  02  19    13.07
BMW 2016   07  02  20    12.50
BMW 2016   07  02  21    12.21
BMW 2016   07  02  22    12.75
BMW 2016   07  02  23    12.83
BMW 2016   07  03  00    12.81
BMW 2016   07  03  01    13.06
BMW 2016   07  03  02    13.06
BMW 2016   07  03  03    13.12
BMW 2016   07  03  04    13.39
BMW 2016   07  03  05    13.62
BMW 2016   07  03  06    13.23
BMW 2016   07  03  07    13.33
BMW 2016   07  03  08    12.84
BMW 2016   07  03  09    11.02
BMW 2016   07  03  10    12.07
BMW 2016   07  03  11    13.21
BMW 2016   07  03  12    12.85
BMW 2016   07  03  13    13.48
BMW 2016   07  03  14    14.47
BMW 2016   07  03  15    15.38
BMW 2016   07  03  16    15.60
BMW 2016   07  03  17    14.32
BMW 2016   07  03  18    14.16
BMW 2016   07  03  19    12.85
BMW 2016   07  03  20    12.25
BMW 2016   07  03  21    12.05
BMW 2016   07  03  22    13.34
BMW 2016   07  03  23    13.01
BMW 2016   07  04  00    12.15
BMW 2016   07  04  01    12.46
BMW 2016   07  04  02    11.80
BMW 2016   07  04  03    12.10
BMW 2016   07  04  04    12.06
BMW 2016   07  04  05    12.92
BMW 2016   07  04  06    12.79
BMW 2016   07  04  07    12.29
BMW 2016   07  04  08    12.81
BMW 2016   07  04  09    12.78
BMW 2016   07  04  10    12.44
BMW 2016   07  04  11    11.84
BMW 2016   07  04  12    11.41
BMW 2016   07  04  13  9999.99
BMW 2016   07  04  14  9999.99
BMW 2016   07  04  15  9999.99
BMW 2016   07  04  16  9999.99
BMW 2016   07  04  17  9999.99
BMW 2016   07  04  18  9999.99
BMW 2016   07  04  19  9999.99
BMW 2016   07  04  20  9999.99
BMW 2016   07  04  21  9999.99
BMW 2016   07  04  22  9999.99
BMW 2016   07  04  23  9999.99
BMW 2016   07  05  00  9999.99
BMW 2016   07  05  01  9999.99
BMW 2016   07  05  02  9999.99
BMW 2016   07  05  03  9999.99
BMW 2016   07  05  04  9999.99
BMW 2016   07  05  05  9999.99
BMW 2016   07  05  06  9999.99
BMW 2016   07  05  07  9999.99
BMW 2016   07  05  08  9999.99
BMW 2016   07  05  09  9999.99
BMW 2016   07  05  10  9999.99
BMW 2016   07  05  11  9999.99
BMW 2016   07  05  12  9999.99
BMW 2016   07  05  13  9999.99
BMW 2016   07  05  14  9999.99
BMW 2016   07  05  15  9999.99
BMW 2016   07  05  16  9999.99
BMW 2016   07  05  17  9999.99
BMW 2016   07  05  18  9999.99
BMW 2016   07  05  19  9999.99
BMW 2016   07  05  20  9999.99
BMW 2016   07  05  21  9999.99
BMW 2016   07  05  22  9999.99
BMW 2016   07  05  23  9999.99
BMW 2016   07  06  00  9999.99
BMW 2016   07  06  01  9999.99
BMW 2016   07  06  02  9999.99
BMW 2016   07  06  03  9999.99
BMW 2016   07  06  04  9999.99
BMW 2016   07  06  05  9999.99
BMW 2016   07  06  06  9999.99
BMW 2016   07  06  07  9999.99
BMW 2016   07  06  08  9999.99
BMW 2016   07  06  09  9999.99
BMW 2016   07  06  10  9999.99
BMW 2016   07  06  11  9999.99
BMW 2016   07  06  12  9999.99
BMW 2016   07  06  13  9999.99
BMW 2016   07  06  14  9999.99
BMW 2016   07  06  15  9999.99
BMW 2016   07  06  16  9999.99
BMW 2016   07  06  17  9999.99
BMW 2016   07  06  18  9999.99
BMW 2016   07  06  19  9999.99
BMW 2016   07  06  20  9999.99
BMW 2016   07  06  21  9999.99
BMW 2016   07  06  22  9999.99
BMW 2016   07  06  23  9999.99
BMW 2016   07  07  00  9999.99
BMW 2016   07  07  01  9999.99
BMW 2016   07  07  02  9999.99
BMW 2016   07  07  03  9999.99
BMW 2016   07  07  04  9999.99
BMW 2016   07  07  05  9999.99
BMW 2016   07  07  06  9999.99
BMW 2016   07  07  07  9999.99
BMW 2016   07  07  08  9999.99
BMW 2016   07  07  09  9999.99
BMW 2016   07  07  10  9999.99
BMW 2016   07  07  11  9999.99
BMW 2016   07  07  12  9999.99
BMW 2016   07  07  13  9999.99
BMW 2016   07  07  14  9999.99
BMW 2016   07  07  15  9999.99
BMW 2016   07  07  16  9999.99
BMW 2016   07  07  17  9999.99
BMW 2016   07  07  18  9999.99
