These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
BMW 2018   12  01  00     46.68
BMW 2018   12  01  01     46.42
BMW 2018   12  01  02     45.90
BMW 2018   12  01  03     46.02
BMW 2018   12  01  04     46.34
BMW 2018   12  01  05     46.41
BMW 2018   12  01  06     46.61
BMW 2018   12  01  07     46.87
BMW 2018   12  01  08     46.29
BMW 2018   12  01  09     46.59
BMW 2018   12  01  10     47.73
BMW 2018   12  01  11     47.13
BMW 2018   12  01  12     46.15
BMW 2018   12  01  13     45.64
BMW 2018   12  01  14     45.40
BMW 2018   12  01  15     45.38
BMW 2018   12  01  16     45.58
BMW 2018   12  01  17     45.45
BMW 2018   12  01  18     45.42
BMW 2018   12  01  19     45.10
BMW 2018   12  01  20     45.41
BMW 2018   12  01  21     45.58
BMW 2018   12  01  22     45.86
BMW 2018   12  01  23     45.68
BMW 2018   12  02  00     45.57
BMW 2018   12  02  01     45.53
BMW 2018   12  02  02     45.50
BMW 2018   12  02  03     45.34
BMW 2018   12  02  04     45.01
BMW 2018   12  02  05     44.53
BMW 2018   12  02  06     44.32
BMW 2018   12  02  07     43.92
BMW 2018   12  02  08     43.02
BMW 2018   12  02  09     43.13
BMW 2018   12  02  10     43.68
BMW 2018   12  02  11     44.06
BMW 2018   12  02  12     42.95
BMW 2018   12  02  13     41.24
BMW 2018   12  02  14     41.61
BMW 2018   12  02  15     41.99
BMW 2018   12  02  16     43.03
BMW 2018   12  02  17     42.47
BMW 2018   12  02  18     45.16
BMW 2018   12  02  19     45.60
BMW 2018   12  02  20     45.05
BMW 2018   12  02  21     44.03
BMW 2018   12  02  22     44.09
BMW 2018   12  02  23     45.27
BMW 2018   12  03  00     44.96
BMW 2018   12  03  01     45.61
BMW 2018   12  03  02     45.11
BMW 2018   12  03  03     44.81
BMW 2018   12  03  04     44.87
BMW 2018   12  03  05     44.73
BMW 2018   12  03  06     44.47
BMW 2018   12  03  07     44.21
BMW 2018   12  03  08     44.52
BMW 2018   12  03  09     45.02
BMW 2018   12  03  10     45.45
BMW 2018   12  03  11     45.04
BMW 2018   12  03  12     43.79
BMW 2018   12  03  13     43.36
BMW 2018   12  03  14   9999.99
BMW 2018   12  03  15   9999.99
BMW 2018   12  03  16   9999.99
BMW 2018   12  03  17     39.50
