These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
BMW 2015   09  01  00    18.45
BMW 2015   09  01  01    22.04
BMW 2015   09  01  02    19.14
BMW 2015   09  01  03    21.51
BMW 2015   09  01  04    24.64
BMW 2015   09  01  05    26.66
BMW 2015   09  01  06    27.32
BMW 2015   09  01  07    26.84
BMW 2015   09  01  08    25.88
BMW 2015   09  01  09    23.62
BMW 2015   09  01  10    21.02
BMW 2015   09  01  11    19.54
BMW 2015   09  01  12    20.16
BMW 2015   09  01  13    19.68
BMW 2015   09  01  14    18.63
BMW 2015   09  01  15    19.09
BMW 2015   09  01  16    18.39
BMW 2015   09  01  17    19.56
BMW 2015   09  01  18    18.10
BMW 2015   09  01  19    18.40
BMW 2015   09  01  20    20.22
BMW 2015   09  01  21    20.60
BMW 2015   09  01  22    21.89
BMW 2015   09  01  23    22.74
BMW 2015   09  02  00    23.27
BMW 2015   09  02  01    23.92
BMW 2015   09  02  02    25.04
BMW 2015   09  02  03    24.14
BMW 2015   09  02  04    22.80
BMW 2015   09  02  05    15.94
BMW 2015   09  02  06    11.89
BMW 2015   09  02  07    17.64
BMW 2015   09  02  08    21.86
BMW 2015   09  02  09    20.76
BMW 2015   09  02  10    17.73
BMW 2015   09  02  11    14.95
BMW 2015   09  02  12    14.10
BMW 2015   09  02  13    12.94
BMW 2015   09  02  14    17.30
BMW 2015   09  02  15    21.99
BMW 2015   09  02  16    28.64
BMW 2015   09  02  17    25.70
BMW 2015   09  02  18    22.63
BMW 2015   09  02  19    22.17
BMW 2015   09  02  20    19.52
BMW 2015   09  02  21    28.87
BMW 2015   09  02  22    30.03
BMW 2015   09  02  23    28.40
BMW 2015   09  03  00    25.35
BMW 2015   09  03  01    16.85
BMW 2015   09  03  02    14.73
BMW 2015   09  03  03    15.76
BMW 2015   09  03  04    14.52
BMW 2015   09  03  05    12.86
BMW 2015   09  03  06    11.43
BMW 2015   09  03  07    11.80
BMW 2015   09  03  08    10.25
BMW 2015   09  03  09    10.24
BMW 2015   09  03  10    10.11
BMW 2015   09  03  11    10.12
BMW 2015   09  03  12    16.60
BMW 2015   09  03  13    16.68
BMW 2015   09  03  14    18.10
BMW 2015   09  03  15    18.63
BMW 2015   09  03  16    18.15
BMW 2015   09  03  17    17.18
BMW 2015   09  03  18    16.91
BMW 2015   09  03  19    18.61
BMW 2015   09  03  20    19.07
BMW 2015   09  03  21    21.58
BMW 2015   09  03  22    17.23
BMW 2015   09  03  23    15.15
BMW 2015   09  04  00    15.31
BMW 2015   09  04  01    17.36
BMW 2015   09  04  02    15.97
BMW 2015   09  04  03    16.10
BMW 2015   09  04  04    20.19
BMW 2015   09  04  05    20.56
