These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
BMW 2016   11  01  00     42.68
BMW 2016   11  01  01     42.60
BMW 2016   11  01  02     43.20
BMW 2016   11  01  03     43.03
BMW 2016   11  01  04     42.53
BMW 2016   11  01  05     42.99
BMW 2016   11  01  06     43.18
BMW 2016   11  01  07     42.75
BMW 2016   11  01  08     43.84
BMW 2016   11  01  09     44.43
BMW 2016   11  01  10     37.99
BMW 2016   11  01  11     37.01
BMW 2016   11  01  12     37.78
BMW 2016   11  01  13     40.43
BMW 2016   11  01  14     42.90
BMW 2016   11  01  15     42.92
BMW 2016   11  01  16     38.80
BMW 2016   11  01  17     37.45
BMW 2016   11  01  18     37.33
BMW 2016   11  01  19     37.84
BMW 2016   11  01  20     39.26
BMW 2016   11  01  21     40.13
BMW 2016   11  01  22     41.50
BMW 2016   11  01  23     42.57
BMW 2016   11  02  00     41.30
BMW 2016   11  02  01     41.00
BMW 2016   11  02  02     41.77
BMW 2016   11  02  03     41.22
BMW 2016   11  02  04     41.66
BMW 2016   11  02  05     41.07
BMW 2016   11  02  06     42.01
BMW 2016   11  02  07     40.93
BMW 2016   11  02  08     41.12
BMW 2016   11  02  09     40.63
BMW 2016   11  02  10     40.36
BMW 2016   11  02  11     39.48
BMW 2016   11  02  12     39.45
BMW 2016   11  02  13     40.04
BMW 2016   11  02  14     40.10
BMW 2016   11  02  15     39.68
BMW 2016   11  02  16     38.73
BMW 2016   11  02  17     38.51
BMW 2016   11  02  18     39.64
BMW 2016   11  02  19     40.24
BMW 2016   11  02  20     39.85
BMW 2016   11  02  21     40.80
BMW 2016   11  02  22     40.81
BMW 2016   11  02  23     40.38
BMW 2016   11  03  00     41.43
BMW 2016   11  03  01     42.02
BMW 2016   11  03  02     42.53
BMW 2016   11  03  03     43.46
BMW 2016   11  03  04     43.42
BMW 2016   11  03  05     43.48
BMW 2016   11  03  06     43.32
BMW 2016   11  03  07     43.14
BMW 2016   11  03  08     41.95
BMW 2016   11  03  09     41.98
BMW 2016   11  03  10     41.47
BMW 2016   11  03  11     40.59
BMW 2016   11  03  12     39.84
BMW 2016   11  03  13     40.20
BMW 2016   11  03  14     40.59
BMW 2016   11  03  15     42.03
BMW 2016   11  03  16     41.63
BMW 2016   11  03  17     42.25
BMW 2016   11  03  18     43.53
BMW 2016   11  03  19     43.87
BMW 2016   11  03  20     44.68
BMW 2016   11  03  21     43.63
BMW 2016   11  03  22     44.39
BMW 2016   11  03  23     45.59
BMW 2016   11  04  00     46.60
BMW 2016   11  04  01     46.52
BMW 2016   11  04  02     46.40
BMW 2016   11  04  03     33.79
BMW 2016   11  04  04     38.81
BMW 2016   11  04  05     45.25
BMW 2016   11  04  06     45.92
BMW 2016   11  04  07     45.58
BMW 2016   11  04  08     41.54
BMW 2016   11  04  09     43.75
BMW 2016   11  04  10     44.55
BMW 2016   11  04  11     44.15
BMW 2016   11  04  12     43.68
BMW 2016   11  04  13     43.50
BMW 2016   11  04  14     43.57
BMW 2016   11  04  15     42.92
BMW 2016   11  04  16     42.68
BMW 2016   11  04  17     42.13
BMW 2016   11  04  18     42.06
BMW 2016   11  04  19     41.79
BMW 2016   11  04  20     42.44
BMW 2016   11  04  21     42.99
BMW 2016   11  04  22     42.76
BMW 2016   11  04  23     43.01
BMW 2016   11  05  00     43.30
BMW 2016   11  05  01     43.14
BMW 2016   11  05  02     42.76
BMW 2016   11  05  03     42.34
BMW 2016   11  05  04     42.15
BMW 2016   11  05  05     42.03
BMW 2016   11  05  06     42.24
BMW 2016   11  05  07     42.24
BMW 2016   11  05  08     42.06
BMW 2016   11  05  09     42.14
BMW 2016   11  05  10     41.33
BMW 2016   11  05  11     40.76
BMW 2016   11  05  12     41.37
