These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
BMW 2015   08  01  00  9999.99
BMW 2015   08  01  01  9999.99
BMW 2015   08  01  02  9999.99
BMW 2015   08  01  03  9999.99
BMW 2015   08  01  04  9999.99
BMW 2015   08  01  05  9999.99
BMW 2015   08  01  06  9999.99
BMW 2015   08  01  07  9999.99
BMW 2015   08  01  08  9999.99
BMW 2015   08  01  09  9999.99
BMW 2015   08  01  10  9999.99
BMW 2015   08  01  11  9999.99
BMW 2015   08  01  12  9999.99
BMW 2015   08  01  13  9999.99
BMW 2015   08  01  14  9999.99
BMW 2015   08  01  15  9999.99
BMW 2015   08  01  16  9999.99
BMW 2015   08  01  17  9999.99
BMW 2015   08  01  18  9999.99
BMW 2015   08  01  19  9999.99
BMW 2015   08  01  20  9999.99
BMW 2015   08  01  21  9999.99
BMW 2015   08  01  22  9999.99
BMW 2015   08  01  23  9999.99
BMW 2015   08  02  00  9999.99
BMW 2015   08  02  01  9999.99
BMW 2015   08  02  02  9999.99
BMW 2015   08  02  03  9999.99
BMW 2015   08  02  04  9999.99
BMW 2015   08  02  05  9999.99
BMW 2015   08  02  06  9999.99
BMW 2015   08  02  07  9999.99
BMW 2015   08  02  08  9999.99
BMW 2015   08  02  09  9999.99
BMW 2015   08  02  10  9999.99
BMW 2015   08  02  11  9999.99
BMW 2015   08  02  12  9999.99
BMW 2015   08  02  13  9999.99
BMW 2015   08  02  14  9999.99
BMW 2015   08  02  15  9999.99
BMW 2015   08  02  16  9999.99
BMW 2015   08  02  17  9999.99
BMW 2015   08  02  18  9999.99
BMW 2015   08  02  19  9999.99
BMW 2015   08  02  20  9999.99
BMW 2015   08  02  21  9999.99
BMW 2015   08  02  22  9999.99
BMW 2015   08  02  23  9999.99
BMW 2015   08  03  00  9999.99
BMW 2015   08  03  01  9999.99
BMW 2015   08  03  02  9999.99
BMW 2015   08  03  03  9999.99
BMW 2015   08  03  04  9999.99
BMW 2015   08  03  05  9999.99
BMW 2015   08  03  06  9999.99
BMW 2015   08  03  07  9999.99
BMW 2015   08  03  08  9999.99
BMW 2015   08  03  09  9999.99
BMW 2015   08  03  10  9999.99
BMW 2015   08  03  11  9999.99
BMW 2015   08  03  12  9999.99
BMW 2015   08  03  13  9999.99
BMW 2015   08  03  14  9999.99
BMW 2015   08  03  15  9999.99
BMW 2015   08  03  16  9999.99
BMW 2015   08  03  17  9999.99
BMW 2015   08  03  18  9999.99
BMW 2015   08  03  19  9999.99
BMW 2015   08  03  20  9999.99
BMW 2015   08  03  21  9999.99
BMW 2015   08  03  22  9999.99
BMW 2015   08  03  23  9999.99
BMW 2015   08  04  00  9999.99
BMW 2015   08  04  01  9999.99
BMW 2015   08  04  02  9999.99
BMW 2015   08  04  03  9999.99
BMW 2015   08  04  04  9999.99
BMW 2015   08  04  05  9999.99
