These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
BMW 2017   07  01  00     26.13
BMW 2017   07  01  01     21.52
BMW 2017   07  01  02     18.35
BMW 2017   07  01  03     18.31
BMW 2017   07  01  04     18.71
BMW 2017   07  01  05     18.92
BMW 2017   07  01  06     18.87
BMW 2017   07  01  07     20.14
BMW 2017   07  01  08     20.15
BMW 2017   07  01  09     19.71
BMW 2017   07  01  10     18.72
BMW 2017   07  01  11     18.45
BMW 2017   07  01  12     18.84
BMW 2017   07  01  13     19.04
BMW 2017   07  01  14     18.58
BMW 2017   07  01  15     18.29
BMW 2017   07  01  16     16.84
BMW 2017   07  01  17     15.59
BMW 2017   07  01  18     15.49
BMW 2017   07  01  19     17.56
BMW 2017   07  01  20     13.99
BMW 2017   07  01  21     13.40
BMW 2017   07  01  22     13.08
BMW 2017   07  01  23     13.17
BMW 2017   07  02  00     11.70
BMW 2017   07  02  01     11.54
BMW 2017   07  02  02     11.14
BMW 2017   07  02  03     11.03
BMW 2017   07  02  04     11.75
BMW 2017   07  02  05     11.15
BMW 2017   07  02  06     10.76
BMW 2017   07  02  07     10.87
BMW 2017   07  02  08     10.45
BMW 2017   07  02  09     10.73
BMW 2017   07  02  10     11.17
BMW 2017   07  02  11     11.00
BMW 2017   07  02  12     11.40
BMW 2017   07  02  13     12.15
BMW 2017   07  02  14     12.71
BMW 2017   07  02  15     11.36
