These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
BMW 2017   02  01  00     47.06
BMW 2017   02  01  01     47.71
BMW 2017   02  01  02     48.52
BMW 2017   02  01  03     48.53
BMW 2017   02  01  04     48.50
BMW 2017   02  01  05     48.49
BMW 2017   02  01  06     49.24
BMW 2017   02  01  07     49.42
BMW 2017   02  01  08     49.58
BMW 2017   02  01  09     49.82
BMW 2017   02  01  10     49.54
BMW 2017   02  01  11     49.55
BMW 2017   02  01  12     49.02
BMW 2017   02  01  13     48.02
BMW 2017   02  01  14     48.05
BMW 2017   02  01  15     47.19
BMW 2017   02  01  16     47.36
BMW 2017   02  01  17     46.29
BMW 2017   02  01  18     47.29
BMW 2017   02  01  19     46.62
BMW 2017   02  01  20     46.55
BMW 2017   02  01  21     46.98
BMW 2017   02  01  22     47.23
BMW 2017   02  01  23     47.93
BMW 2017   02  02  00     47.55
BMW 2017   02  02  01     47.46
BMW 2017   02  02  02     47.35
BMW 2017   02  02  03     47.26
BMW 2017   02  02  04     47.46
BMW 2017   02  02  05     47.49
BMW 2017   02  02  06     47.87
BMW 2017   02  02  07     48.14
BMW 2017   02  02  08     48.74
BMW 2017   02  02  09     49.58
BMW 2017   02  02  10     49.72
BMW 2017   02  02  11     49.83
BMW 2017   02  02  12     49.31
BMW 2017   02  02  13     48.28
BMW 2017   02  02  14     47.47
BMW 2017   02  02  15     46.93
BMW 2017   02  02  16     45.95
BMW 2017   02  02  17     45.21
BMW 2017   02  02  18     44.66
BMW 2017   02  02  19     44.52
BMW 2017   02  02  20     44.31
BMW 2017   02  02  21     44.23
BMW 2017   02  02  22     44.16
BMW 2017   02  02  23     44.18
BMW 2017   02  03  00     44.22
BMW 2017   02  03  01     44.25
BMW 2017   02  03  02     44.56
BMW 2017   02  03  03     45.46
BMW 2017   02  03  04     45.46
BMW 2017   02  03  05     45.74
BMW 2017   02  03  06     45.85
BMW 2017   02  03  07     46.46
BMW 2017   02  03  08     46.73
BMW 2017   02  03  09     46.76
BMW 2017   02  03  10     46.46
BMW 2017   02  03  11     46.55
BMW 2017   02  03  12     46.01
BMW 2017   02  03  13     45.79
BMW 2017   02  03  14     45.19
BMW 2017   02  03  15     44.41
BMW 2017   02  03  16     44.77
BMW 2017   02  03  17     43.90
BMW 2017   02  03  18     43.33
BMW 2017   02  03  19     42.98
BMW 2017   02  03  20     42.82
BMW 2017   02  03  21     42.86
BMW 2017   02  03  22     43.20
BMW 2017   02  03  23     44.52
BMW 2017   02  04  00     43.74
BMW 2017   02  04  01     43.34
BMW 2017   02  04  02     43.79
BMW 2017   02  04  03     43.90
BMW 2017   02  04  04     44.07
BMW 2017   02  04  05     43.67
BMW 2017   02  04  06     44.59
BMW 2017   02  04  07     44.68
BMW 2017   02  04  08     44.44
BMW 2017   02  04  09     44.22
BMW 2017   02  04  10     43.71
BMW 2017   02  04  11     44.33
BMW 2017   02  04  12     44.90
BMW 2017   02  04  13     45.43
BMW 2017   02  04  14     46.92
BMW 2017   02  04  15     45.62
BMW 2017   02  04  16     45.66
BMW 2017   02  04  17     47.31
BMW 2017   02  04  18     47.40
BMW 2017   02  04  19     46.64
BMW 2017   02  04  20     47.81
BMW 2017   02  04  21     49.37
BMW 2017   02  04  22     50.63
BMW 2017   02  04  23     50.09
BMW 2017   02  05  00     48.87
BMW 2017   02  05  01     48.61
BMW 2017   02  05  02     48.27
BMW 2017   02  05  03     48.47
BMW 2017   02  05  04     48.49
BMW 2017   02  05  05     48.63
BMW 2017   02  05  06     48.76
BMW 2017   02  05  07     48.68
BMW 2017   02  05  08     48.50
BMW 2017   02  05  09     47.95
BMW 2017   02  05  10     47.55
BMW 2017   02  05  11     47.37
BMW 2017   02  05  12     46.63
BMW 2017   02  05  13     42.72
BMW 2017   02  05  14     41.84
BMW 2017   02  05  15     45.45
BMW 2017   02  05  16     46.07
BMW 2017   02  05  17     45.73
BMW 2017   02  05  18     45.60
BMW 2017   02  05  19     46.50
BMW 2017   02  05  20     46.88
BMW 2017   02  05  21     47.30
BMW 2017   02  05  22     48.20
BMW 2017   02  05  23     47.99
BMW 2017   02  06  00     47.89
BMW 2017   02  06  01     48.29
BMW 2017   02  06  02     48.48
BMW 2017   02  06  03     48.30
BMW 2017   02  06  04     48.03
BMW 2017   02  06  05     47.89
BMW 2017   02  06  06     47.87
BMW 2017   02  06  07     47.92
BMW 2017   02  06  08     47.70
BMW 2017   02  06  09     47.61
BMW 2017   02  06  10     47.49
BMW 2017   02  06  11     47.27
BMW 2017   02  06  12     46.60
BMW 2017   02  06  13     46.08
BMW 2017   02  06  14     45.27
BMW 2017   02  06  15     44.61
BMW 2017   02  06  16     44.21
BMW 2017   02  06  17     44.30
BMW 2017   02  06  18     43.50
BMW 2017   02  06  19     43.57
BMW 2017   02  06  20     43.46
BMW 2017   02  06  21     42.75
BMW 2017   02  06  22     40.39
