These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
BMW 2016   01  11  15    30.24
BMW 2016   01  11  16    33.16
BMW 2016   01  11  17    33.27
BMW 2016   01  11  18    31.84
BMW 2016   01  11  19    31.26
BMW 2016   01  11  20    30.69
BMW 2016   01  11  21    29.61
BMW 2016   01  11  22    29.84
BMW 2016   01  11  23    30.34
BMW 2016   01  12  00    32.09
BMW 2016   01  12  01    37.31
BMW 2016   01  12  02    41.93
BMW 2016   01  12  03    42.03
BMW 2016   01  12  04    39.82
BMW 2016   01  12  05    36.99
BMW 2016   01  12  06    40.11
BMW 2016   01  12  07    39.02
BMW 2016   01  12  08    38.11
BMW 2016   01  12  09    37.54
BMW 2016   01  12  10    37.57
BMW 2016   01  12  11    38.32
BMW 2016   01  12  12    37.57
BMW 2016   01  12  13    35.12
BMW 2016   01  12  14    34.77
BMW 2016   01  12  15    33.72
BMW 2016   01  12  16    34.86
BMW 2016   01  12  17    35.53
BMW 2016   01  12  18    37.17
BMW 2016   01  12  19    36.83
BMW 2016   01  12  20    31.64
BMW 2016   01  12  21    29.17
BMW 2016   01  12  22    33.35
BMW 2016   01  12  23    34.13
BMW 2016   01  13  00    34.77
BMW 2016   01  13  01    32.48
BMW 2016   01  13  02    34.40
BMW 2016   01  13  03    35.29
BMW 2016   01  13  04    37.88
BMW 2016   01  13  05    38.45
BMW 2016   01  13  06    37.91
BMW 2016   01  13  07    39.47
BMW 2016   01  13  08    41.27
BMW 2016   01  13  09    41.59
BMW 2016   01  13  10    41.85
BMW 2016   01  13  11    42.08
BMW 2016   01  13  12    42.62
BMW 2016   01  13  13    43.10
BMW 2016   01  13  14    42.86
BMW 2016   01  13  15    42.60
BMW 2016   01  13  16    42.75
BMW 2016   01  13  17    41.70
BMW 2016   01  13  18    41.23
BMW 2016   01  13  19    41.51
BMW 2016   01  13  20    41.84
BMW 2016   01  13  21    43.28
BMW 2016   01  13  22    43.38
BMW 2016   01  13  23    42.82
BMW 2016   01  14  00    42.71
BMW 2016   01  14  01    42.64
BMW 2016   01  14  02    42.76
BMW 2016   01  14  03    42.04
BMW 2016   01  14  04    41.96
BMW 2016   01  14  05    41.92
BMW 2016   01  14  06    41.68
BMW 2016   01  14  07    41.52
BMW 2016   01  14  08    41.40
BMW 2016   01  14  09    41.44
BMW 2016   01  14  10    42.42
BMW 2016   01  14  11    41.78
BMW 2016   01  14  12    40.72
BMW 2016   01  14  13    41.02
BMW 2016   01  14  14    40.47
BMW 2016   01  14  15    41.07
BMW 2016   01  14  16    40.45
BMW 2016   01  14  17    40.97
BMW 2016   01  14  18    40.93
BMW 2016   01  14  19    41.51
BMW 2016   01  14  20    42.76
BMW 2016   01  14  21    43.79
BMW 2016   01  14  22    44.77
BMW 2016   01  14  23    45.57
BMW 2016   01  15  00    46.01
BMW 2016   01  15  01    46.24
BMW 2016   01  15  02    46.98
BMW 2016   01  15  03    46.80
BMW 2016   01  15  04    46.61
BMW 2016   01  15  05    46.66
BMW 2016   01  15  06    46.40
BMW 2016   01  15  07    46.20
BMW 2016   01  15  08    45.80
BMW 2016   01  15  09    47.01
BMW 2016   01  15  10    46.42
BMW 2016   01  15  11    44.46
BMW 2016   01  15  12    40.28
BMW 2016   01  15  13    40.59
BMW 2016   01  15  14    39.95
BMW 2016   01  15  15    42.07
BMW 2016   01  15  16    43.54
BMW 2016   01  15  17    44.27
BMW 2016   01  15  18    45.28
BMW 2016   01  15  19    46.25
BMW 2016   01  15  20    45.36
BMW 2016   01  15  21    43.16
BMW 2016   01  15  22    41.48
BMW 2016   01  15  23    42.28
BMW 2016   01  16  00    43.45
BMW 2016   01  16  01    43.83
BMW 2016   01  16  02    45.48
BMW 2016   01  16  03    44.88
BMW 2016   01  16  04    45.23
BMW 2016   01  16  05    45.34
BMW 2016   01  16  06    44.44
BMW 2016   01  16  07    42.86
BMW 2016   01  16  08    41.30
BMW 2016   01  16  09    40.19
BMW 2016   01  16  10    39.63
BMW 2016   01  16  11    39.49
BMW 2016   01  16  12    38.74
BMW 2016   01  16  13    37.99
BMW 2016   01  16  14    32.84
BMW 2016   01  16  15    29.03
BMW 2016   01  16  16    30.34
BMW 2016   01  16  17    33.22
BMW 2016   01  16  18    32.59
BMW 2016   01  16  19    33.03
BMW 2016   01  16  20    38.59
BMW 2016   01  16  21    39.25
BMW 2016   01  16  22    39.19
BMW 2016   01  16  23    39.83
BMW 2016   01  17  00    40.67
BMW 2016   01  17  01    41.91
BMW 2016   01  17  02    42.46
BMW 2016   01  17  03    43.07
BMW 2016   01  17  04    41.35
BMW 2016   01  17  05    38.98
BMW 2016   01  17  06    38.61
BMW 2016   01  17  07    31.73
BMW 2016   01  17  08    38.61
BMW 2016   01  17  09    42.23
BMW 2016   01  17  10    41.48
BMW 2016   01  17  11    39.79
BMW 2016   01  17  12    33.84
BMW 2016   01  17  13    37.88
BMW 2016   01  17  14    41.35
BMW 2016   01  17  15    42.39
BMW 2016   01  17  16    42.25
BMW 2016   01  17  17    41.61
BMW 2016   01  17  18    40.69
BMW 2016   01  17  19    40.56
BMW 2016   01  17  20    40.21
BMW 2016   01  17  21    39.19
BMW 2016   01  17  22    36.51
BMW 2016   01  17  23    29.17
BMW 2016   01  18  00    27.35
BMW 2016   01  18  01    27.25
BMW 2016   01  18  02    28.09
BMW 2016   01  18  03    31.89
BMW 2016   01  18  04    45.37
BMW 2016   01  18  05    49.19
BMW 2016   01  18  06    46.04
BMW 2016   01  18  07    43.17
BMW 2016   01  18  08    41.64
BMW 2016   01  18  09    41.75
BMW 2016   01  18  10    41.85
BMW 2016   01  18  11    40.45
BMW 2016   01  18  12    39.54
BMW 2016   01  18  13    38.31
BMW 2016   01  18  14    36.72
BMW 2016   01  18  15    38.23
BMW 2016   01  18  16  9999.99
BMW 2016   01  18  17    41.90
BMW 2016   01  18  18    41.49
BMW 2016   01  18  19    41.24
BMW 2016   01  18  20    42.10
BMW 2016   01  18  21    42.51
BMW 2016   01  18  22    41.29
BMW 2016   01  18  23    41.82
BMW 2016   01  19  00    41.96
BMW 2016   01  19  01    42.23
BMW 2016   01  19  02    42.40
BMW 2016   01  19  03    41.13
BMW 2016   01  19  04    42.17
BMW 2016   01  19  05    42.48
BMW 2016   01  19  06    42.50
BMW 2016   01  19  07    42.40
BMW 2016   01  19  08    40.99
BMW 2016   01  19  09    39.20
BMW 2016   01  19  10    39.87
BMW 2016   01  19  11    41.31
BMW 2016   01  19  12    42.44
BMW 2016   01  19  13    41.18
BMW 2016   01  19  14    39.89
BMW 2016   01  19  15    39.56
BMW 2016   01  19  16    39.78
BMW 2016   01  19  17    39.84
BMW 2016   01  19  18    41.23
BMW 2016   01  19  19    42.12
BMW 2016   01  19  20    42.87
BMW 2016   01  19  21    44.10
BMW 2016   01  19  22    45.15
BMW 2016   01  19  23    46.67
BMW 2016   01  20  00    47.27
BMW 2016   01  20  01    47.18
BMW 2016   01  20  02    47.22
BMW 2016   01  20  03    46.12
BMW 2016   01  20  04    44.16
BMW 2016   01  20  05    42.59
BMW 2016   01  20  06    40.32
BMW 2016   01  20  07    39.74
BMW 2016   01  20  08    40.40
BMW 2016   01  20  09    40.85
BMW 2016   01  20  10    43.12
BMW 2016   01  20  11    45.15
BMW 2016   01  20  12    44.43
BMW 2016   01  20  13    40.20
BMW 2016   01  20  14    38.79
BMW 2016   01  20  15    38.52
BMW 2016   01  20  16    39.02
BMW 2016   01  20  17    39.28
BMW 2016   01  20  18    39.35
BMW 2016   01  20  19    40.60
BMW 2016   01  20  20    41.31
BMW 2016   01  20  21    41.96
BMW 2016   01  20  22    42.72
BMW 2016   01  20  23    42.30
BMW 2016   01  21  00    41.59
BMW 2016   01  21  01    41.63
BMW 2016   01  21  02    41.92
BMW 2016   01  21  03    40.98
BMW 2016   01  21  04    40.48
BMW 2016   01  21  05    41.50
BMW 2016   01  21  06    41.86
BMW 2016   01  21  07    41.86
