These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
bmw 2016   09  01  00    22.64
bmw 2016   09  01  01    16.08
bmw 2016   09  01  02    14.35
bmw 2016   09  01  03    13.63
bmw 2016   09  01  04    12.99
bmw 2016   09  01  05    11.98
bmw 2016   09  01  06    11.02
bmw 2016   09  01  07    10.68
bmw 2016   09  01  08    10.66
bmw 2016   09  01  09    11.05
bmw 2016   09  01  10    10.87
bmw 2016   09  01  11    11.47
bmw 2016   09  01  12    12.05
bmw 2016   09  01  13    14.87
bmw 2016   09  01  14    16.67
bmw 2016   09  01  15    18.71
bmw 2016   09  01  16    18.08
bmw 2016   09  01  17    17.95
bmw 2016   09  01  18    17.49
bmw 2016   09  01  19    17.38
bmw 2016   09  01  20    16.21
bmw 2016   09  01  21    14.62
bmw 2016   09  01  22    13.46
bmw 2016   09  01  23    13.92
bmw 2016   09  02  00    15.73
bmw 2016   09  02  01    18.24
bmw 2016   09  02  02    17.29
bmw 2016   09  02  03    16.65
bmw 2016   09  02  04    17.63
bmw 2016   09  02  05    21.73
bmw 2016   09  02  06    24.34
bmw 2016   09  02  07    25.60
bmw 2016   09  02  08    25.62
bmw 2016   09  02  09    25.05
bmw 2016   09  02  10    21.22
bmw 2016   09  02  11    27.46
bmw 2016   09  02  12    27.13
bmw 2016   09  02  13    30.07
bmw 2016   09  02  14    30.24
bmw 2016   09  02  15    31.00
bmw 2016   09  02  16    29.69
bmw 2016   09  02  17    31.52
bmw 2016   09  02  18    29.28
bmw 2016   09  02  19    28.85
bmw 2016   09  02  20    29.91
bmw 2016   09  02  21    31.38
bmw 2016   09  02  22    31.99
bmw 2016   09  02  23    27.96
bmw 2016   09  03  00    29.26
bmw 2016   09  03  01    27.59
bmw 2016   09  03  02    25.51
bmw 2016   09  03  03    24.76
bmw 2016   09  03  04    24.81
bmw 2016   09  03  05    24.22
bmw 2016   09  03  06    23.29
bmw 2016   09  03  07    21.72
bmw 2016   09  03  08    19.73
bmw 2016   09  03  09    17.83
bmw 2016   09  03  10    15.48
bmw 2016   09  03  11    13.78
bmw 2016   09  03  12    13.20
bmw 2016   09  03  13    12.83
bmw 2016   09  03  14    12.25
bmw 2016   09  03  15    14.46
bmw 2016   09  03  16    11.88
bmw 2016   09  03  17    11.46
bmw 2016   09  03  18    11.31
bmw 2016   09  03  19    11.01
bmw 2016   09  03  20    11.91
bmw 2016   09  03  21    10.82
bmw 2016   09  03  22    10.00
bmw 2016   09  03  23    10.40
bmw 2016   09  04  00    10.56
bmw 2016   09  04  01    10.67
bmw 2016   09  04  02    11.11
bmw 2016   09  04  03    13.46
bmw 2016   09  04  04    13.31
bmw 2016   09  04  05    11.64
bmw 2016   09  04  06    10.58
bmw 2016   09  04  07    11.40
bmw 2016   09  04  08    12.66
bmw 2016   09  04  09    13.60
bmw 2016   09  04  10    11.22
bmw 2016   09  04  11    11.91
bmw 2016   09  04  12    11.03
bmw 2016   09  04  13    10.18
bmw 2016   09  04  14    10.06
bmw 2016   09  04  15     9.71
bmw 2016   09  04  16    10.47
bmw 2016   09  04  17     9.75
bmw 2016   09  04  18     8.55
bmw 2016   09  04  19    10.69
bmw 2016   09  04  20     9.16
bmw 2016   09  04  21     9.49
bmw 2016   09  04  22    12.32
bmw 2016   09  04  23    11.29
bmw 2016   09  05  00    10.80
bmw 2016   09  05  01    12.18
bmw 2016   09  05  02    12.46
bmw 2016   09  05  03    10.88
bmw 2016   09  05  04    12.17
bmw 2016   09  05  05    12.00
bmw 2016   09  05  06    11.20
bmw 2016   09  05  07    12.71
bmw 2016   09  05  08    13.08
bmw 2016   09  05  09    12.74
bmw 2016   09  05  10    12.91
bmw 2016   09  05  11    12.35
bmw 2016   09  05  12    13.27
bmw 2016   09  05  13    14.16
bmw 2016   09  05  14    13.18
bmw 2016   09  05  15    14.52
bmw 2016   09  05  16    18.30
bmw 2016   09  05  17    14.30
bmw 2016   09  05  18    12.63
bmw 2016   09  05  19    12.83
bmw 2016   09  05  20    14.08
bmw 2016   09  05  21    12.09
bmw 2016   09  05  22    14.38
bmw 2016   09  05  23    18.19
bmw 2016   09  06  00    23.56
bmw 2016   09  06  01    23.24
bmw 2016   09  06  02    24.12
bmw 2016   09  06  03    21.64
bmw 2016   09  06  04    17.12
bmw 2016   09  06  05    14.91
bmw 2016   09  06  06    13.74
bmw 2016   09  06  07    10.99
bmw 2016   09  06  08    10.53
bmw 2016   09  06  09    11.45
bmw 2016   09  06  10    12.73
bmw 2016   09  06  11    20.89
bmw 2016   09  06  12    16.00
bmw 2016   09  06  13    19.92
bmw 2016   09  06  14    15.91
bmw 2016   09  06  15    17.47
bmw 2016   09  06  16    18.99
bmw 2016   09  06  17    21.71
bmw 2016   09  06  18    22.89
bmw 2016   09  06  19    20.17
bmw 2016   09  06  20    20.40
bmw 2016   09  06  21    19.70
bmw 2016   09  06  22    21.01
bmw 2016   09  06  23    22.22
bmw 2016   09  07  00    22.39
bmw 2016   09  07  01    22.74
bmw 2016   09  07  02    22.66
bmw 2016   09  07  03    22.48
bmw 2016   09  07  04    22.08
bmw 2016   09  07  05    21.57
