These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
BMW 2015   02  01  00    44.38
BMW 2015   02  01  01    43.66
BMW 2015   02  01  02    43.74
BMW 2015   02  01  03    43.48
BMW 2015   02  01  04    42.94
BMW 2015   02  01  05    43.11
BMW 2015   02  01  06    43.02
BMW 2015   02  01  07    42.04
BMW 2015   02  01  08    42.09
BMW 2015   02  01  09    43.01
BMW 2015   02  01  10    43.82
BMW 2015   02  01  11    44.05
BMW 2015   02  01  12    43.63
BMW 2015   02  01  13    43.47
BMW 2015   02  01  14    43.17
BMW 2015   02  01  15    43.26
BMW 2015   02  01  16    43.12
BMW 2015   02  01  17    43.15
BMW 2015   02  01  18    43.65
BMW 2015   02  01  19    43.71
BMW 2015   02  01  20    44.15
BMW 2015   02  01  21    44.26
BMW 2015   02  01  22    44.28
BMW 2015   02  01  23    44.31
BMW 2015   02  02  00    44.32
BMW 2015   02  02  01    43.27
BMW 2015   02  02  02    43.85
BMW 2015   02  02  03    44.21
BMW 2015   02  02  04    44.28
BMW 2015   02  02  05    44.49
BMW 2015   02  02  06    41.92
BMW 2015   02  02  07    44.60
BMW 2015   02  02  08    44.61
BMW 2015   02  02  09    43.98
BMW 2015   02  02  10    39.48
BMW 2015   02  02  11    39.08
BMW 2015   02  02  12    34.41
BMW 2015   02  02  13    39.75
BMW 2015   02  02  14    39.81
BMW 2015   02  02  15    42.70
BMW 2015   02  02  16    43.21
BMW 2015   02  02  17    42.72
BMW 2015   02  02  18    42.83
BMW 2015   02  02  19    42.62
BMW 2015   02  02  20    42.33
BMW 2015   02  02  21    42.39
BMW 2015   02  02  22    42.93
BMW 2015   02  02  23    43.92
BMW 2015   02  03  00    44.49
BMW 2015   02  03  01    44.79
BMW 2015   02  03  02    43.99
BMW 2015   02  03  03    43.78
BMW 2015   02  03  04    43.31
BMW 2015   02  03  05  9999.99
BMW 2015   02  03  06    41.42
BMW 2015   02  03  07    41.14
BMW 2015   02  03  08    40.78
BMW 2015   02  03  09    39.99
BMW 2015   02  03  10    39.55
BMW 2015   02  03  11    37.21
BMW 2015   02  03  12    34.15
BMW 2015   02  03  13    37.36
BMW 2015   02  03  14    38.75
BMW 2015   02  03  15    37.68
BMW 2015   02  03  16    37.93
BMW 2015   02  03  17    38.34
BMW 2015   02  03  18    39.43
BMW 2015   02  03  19    40.46
BMW 2015   02  03  20    42.45
BMW 2015   02  03  21    43.43
BMW 2015   02  03  22    45.78
BMW 2015   02  03  23    45.40
BMW 2015   02  04  00    44.78
BMW 2015   02  04  01    45.11
BMW 2015   02  04  02    44.74
BMW 2015   02  04  03    44.96
BMW 2015   02  04  04    44.95
BMW 2015   02  04  05    44.37
BMW 2015   02  04  06    43.36
BMW 2015   02  04  07    43.03
BMW 2015   02  04  08    42.85
BMW 2015   02  04  09    42.87
BMW 2015   02  04  10    42.67
BMW 2015   02  04  11    42.15
BMW 2015   02  04  12    40.65
BMW 2015   02  04  13    39.44
BMW 2015   02  04  14    41.70
BMW 2015   02  04  15    41.59
BMW 2015   02  04  16    42.17
BMW 2015   02  04  17    42.02
BMW 2015   02  04  18    42.52
BMW 2015   02  04  19    42.05
BMW 2015   02  04  20    42.01
BMW 2015   02  04  21  9999.99
BMW 2015   02  04  22  9999.99
BMW 2015   02  04  23  9999.99
BMW 2015   02  05  00  9999.99
BMW 2015   02  05  01    42.48
BMW 2015   02  05  02    40.90
BMW 2015   02  05  03    41.63
BMW 2015   02  05  04    39.55
BMW 2015   02  05  05    41.73
BMW 2015   02  05  06    40.82
BMW 2015   02  05  07    38.15
BMW 2015   02  05  08    41.15
BMW 2015   02  05  09    42.67
BMW 2015   02  05  10    42.99
BMW 2015   02  05  11    44.16
BMW 2015   02  05  12    43.23
BMW 2015   02  05  13    43.23
BMW 2015   02  05  14    42.94
BMW 2015   02  05  15    43.29
BMW 2015   02  05  16    42.45
BMW 2015   02  05  17    42.24
BMW 2015   02  05  18    42.94
