These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
BMW 2015   05  01  00    49.25
BMW 2015   05  01  01    49.84
BMW 2015   05  01  02    49.74
BMW 2015   05  01  03    50.41
BMW 2015   05  01  04    48.46
BMW 2015   05  01  05    46.26
BMW 2015   05  01  06    43.65
BMW 2015   05  01  07    42.83
BMW 2015   05  01  08    44.93
BMW 2015   05  01  09    48.92
BMW 2015   05  01  10    49.03
BMW 2015   05  01  11    49.52
BMW 2015   05  01  12    49.34
BMW 2015   05  01  13    48.29
BMW 2015   05  01  14    47.18
BMW 2015   05  01  15    45.85
BMW 2015   05  01  16    45.57
BMW 2015   05  01  17    44.77
BMW 2015   05  01  18    44.34
BMW 2015   05  01  19    42.74
BMW 2015   05  01  20    43.04
BMW 2015   05  01  21    44.96
BMW 2015   05  01  22    45.13
BMW 2015   05  01  23    44.21
BMW 2015   05  02  00    44.71
BMW 2015   05  02  01    46.15
BMW 2015   05  02  02    46.67
BMW 2015   05  02  03    47.07
BMW 2015   05  02  04    47.35
BMW 2015   05  02  05    47.46
BMW 2015   05  02  06    47.11
BMW 2015   05  02  07    47.14
BMW 2015   05  02  08    48.54
BMW 2015   05  02  09    48.70
BMW 2015   05  02  10    48.65
BMW 2015   05  02  11    48.07
BMW 2015   05  02  12    47.90
BMW 2015   05  02  13    47.84
BMW 2015   05  02  14    48.66
BMW 2015   05  02  15    47.26
BMW 2015   05  02  16    46.29
BMW 2015   05  02  17    47.23
BMW 2015   05  02  18    48.09
BMW 2015   05  02  19    52.22
BMW 2015   05  02  20    56.82
BMW 2015   05  02  21    59.48
BMW 2015   05  02  22    58.07
BMW 2015   05  02  23    49.46
BMW 2015   05  03  00    47.21
BMW 2015   05  03  01    48.99
BMW 2015   05  03  02    51.39
BMW 2015   05  03  03    49.31
BMW 2015   05  03  04    53.73
BMW 2015   05  03  05    55.75
BMW 2015   05  03  06    54.48
BMW 2015   05  03  07    58.08
BMW 2015   05  03  08    52.06
BMW 2015   05  03  09    49.67
BMW 2015   05  03  10    46.82
BMW 2015   05  03  11    44.79
BMW 2015   05  03  12    45.15
BMW 2015   05  03  13    44.31
BMW 2015   05  03  14    44.02
BMW 2015   05  03  15    44.35
BMW 2015   05  03  16    44.64
BMW 2015   05  03  17    43.41
BMW 2015   05  03  18    41.65
BMW 2015   05  03  19    40.42
BMW 2015   05  03  20    40.51
BMW 2015   05  03  21    41.23
BMW 2015   05  03  22    41.50
BMW 2015   05  03  23    41.42
BMW 2015   05  04  00    41.05
BMW 2015   05  04  01    43.58
BMW 2015   05  04  02    45.08
BMW 2015   05  04  03    45.18
BMW 2015   05  04  04    43.69
BMW 2015   05  04  05    42.44
BMW 2015   05  04  06    41.54
BMW 2015   05  04  07  9999.99
BMW 2015   05  04  08  9999.99
BMW 2015   05  04  09  9999.99
BMW 2015   05  04  10  9999.99
BMW 2015   05  04  11  9999.99
BMW 2015   05  04  12  9999.99
BMW 2015   05  04  13  9999.99
BMW 2015   05  04  14  9999.99
BMW 2015   05  04  15  9999.99
BMW 2015   05  04  16  9999.99
BMW 2015   05  04  17  9999.99
