These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
BMW 2017   05  01  00     23.03
BMW 2017   05  01  01     23.04
BMW 2017   05  01  02     22.65
BMW 2017   05  01  03     22.74
BMW 2017   05  01  04     22.50
BMW 2017   05  01  05     22.24
BMW 2017   05  01  06     21.90
BMW 2017   05  01  07     21.58
BMW 2017   05  01  08     21.72
BMW 2017   05  01  09     21.64
BMW 2017   05  01  10     21.61
BMW 2017   05  01  11     20.84
BMW 2017   05  01  12     20.65
BMW 2017   05  01  13     19.94
BMW 2017   05  01  14     19.98
BMW 2017   05  01  15     19.94
BMW 2017   05  01  16   9999.99
BMW 2017   05  01  17   9999.99
BMW 2017   05  08  15     50.16
BMW 2017   05  08  16     50.55
BMW 2017   05  08  17     49.53
BMW 2017   05  08  18     50.13
BMW 2017   05  08  19     50.44
BMW 2017   05  08  20     50.44
BMW 2017   05  08  21     50.13
BMW 2017   05  08  22     49.56
BMW 2017   05  08  23     49.96
BMW 2017   05  09  00     52.69
BMW 2017   05  09  01     51.45
BMW 2017   05  09  02     50.95
BMW 2017   05  09  03     50.80
BMW 2017   05  09  04     51.20
BMW 2017   05  09  05     50.65
BMW 2017   05  09  06     50.16
BMW 2017   05  09  07     51.94
BMW 2017   05  09  08     54.08
BMW 2017   05  09  09     54.83
BMW 2017   05  09  10     55.78
BMW 2017   05  09  11     56.41
BMW 2017   05  09  12     56.29
BMW 2017   05  09  13     55.60
BMW 2017   05  09  14     55.61
BMW 2017   05  09  15     55.34
BMW 2017   05  09  16     54.06
BMW 2017   05  09  17     52.97
BMW 2017   05  09  18     52.94
BMW 2017   05  09  19     52.90
BMW 2017   05  09  20     52.27
BMW 2017   05  09  21     51.51
BMW 2017   05  09  22     52.48
BMW 2017   05  09  23     53.56
BMW 2017   05  10  00     54.37
BMW 2017   05  10  01     54.84
BMW 2017   05  10  02     53.20
BMW 2017   05  10  03     52.87
BMW 2017   05  10  04     54.78
BMW 2017   05  10  05     55.01
BMW 2017   05  10  06     56.18
BMW 2017   05  10  07     57.52
BMW 2017   05  10  08     58.60
BMW 2017   05  10  09     59.31
BMW 2017   05  10  10     57.36
BMW 2017   05  10  11     53.76
BMW 2017   05  10  12     56.85
BMW 2017   05  10  13     53.97
BMW 2017   05  10  14     59.92
BMW 2017   05  10  15     56.91
BMW 2017   05  10  16     54.26
BMW 2017   05  10  17     51.53
BMW 2017   05  10  18     51.11
BMW 2017   05  10  19     54.51
BMW 2017   05  10  20     56.99
BMW 2017   05  10  21     60.03
BMW 2017   05  10  22     62.20
BMW 2017   05  10  23     64.24
BMW 2017   05  11  00     64.31
BMW 2017   05  11  01     62.82
BMW 2017   05  11  02     66.12
BMW 2017   05  11  03     65.18
BMW 2017   05  11  04     63.30
BMW 2017   05  11  05     62.83
BMW 2017   05  11  06     62.24
BMW 2017   05  11  07     62.06
BMW 2017   05  11  08     61.28
BMW 2017   05  11  09     59.94
BMW 2017   05  11  10     58.42
BMW 2017   05  11  11     57.67
BMW 2017   05  11  12     56.37
