These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
BMW 2018   06  01  00     37.67
BMW 2018   06  01  01     38.00
BMW 2018   06  01  02   9999.99
BMW 2018   06  01  03     39.00
BMW 2018   06  01  04     39.05
BMW 2018   06  01  05     39.52
BMW 2018   06  01  06     40.11
BMW 2018   06  01  07     40.15
BMW 2018   06  01  08     40.47
BMW 2018   06  01  09     40.88
BMW 2018   06  01  10     40.48
BMW 2018   06  01  11     39.19
BMW 2018   06  01  12     38.96
BMW 2018   06  01  13     38.43
BMW 2018   06  01  14     38.31
BMW 2018   06  01  15     37.52
BMW 2018   06  01  16     38.00
BMW 2018   06  01  17     39.66
BMW 2018   06  01  18     37.32
BMW 2018   06  01  19     35.39
BMW 2018   06  01  20     29.05
BMW 2018   06  01  21     30.28
BMW 2018   06  01  22     30.03
BMW 2018   06  01  23     30.20
BMW 2018   06  02  00     28.28
BMW 2018   06  02  01     26.90
BMW 2018   06  02  02     24.97
BMW 2018   06  02  03     21.90
BMW 2018   06  02  04     21.64
BMW 2018   06  02  05     21.90
BMW 2018   06  02  06     21.59
BMW 2018   06  02  07     20.69
BMW 2018   06  02  08     19.45
BMW 2018   06  02  09     18.81
BMW 2018   06  02  10     19.20
BMW 2018   06  02  11     20.58
BMW 2018   06  02  12     22.32
BMW 2018   06  02  13     20.05
BMW 2018   06  02  14     15.71
BMW 2018   06  02  15     14.77
BMW 2018   06  02  16     16.30
BMW 2018   06  02  17     19.11
BMW 2018   06  02  18     18.68
BMW 2018   06  02  19     17.43
BMW 2018   06  02  20     15.70
BMW 2018   06  02  21     16.17
BMW 2018   06  02  22     16.61
BMW 2018   06  02  23     16.80
BMW 2018   06  03  00     17.74
BMW 2018   06  03  01     18.61
BMW 2018   06  03  02     18.66
BMW 2018   06  03  03     18.78
