These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
BMW 2019   02  01  00     46.64
BMW 2019   02  01  01     46.65
BMW 2019   02  01  02     45.82
BMW 2019   02  01  03     46.05
BMW 2019   02  01  04     45.43
BMW 2019   02  01  05     45.48
BMW 2019   02  01  06     46.29
BMW 2019   02  01  07     46.85
BMW 2019   02  01  08     47.00
BMW 2019   02  01  09     47.30
BMW 2019   02  01  10     47.38
BMW 2019   02  01  11     46.75
BMW 2019   02  01  12     45.74
BMW 2019   02  01  13     43.82
BMW 2019   02  01  14     42.98
BMW 2019   02  01  15     43.69
BMW 2019   02  01  16     44.61
BMW 2019   02  01  17     44.52
BMW 2019   02  01  18     44.33
BMW 2019   02  01  19     44.33
BMW 2019   02  01  20     44.37
BMW 2019   02  01  21     44.60
BMW 2019   02  01  22     42.80
BMW 2019   02  01  23     43.53
BMW 2019   02  02  00     44.00
BMW 2019   02  02  01     44.07
BMW 2019   02  02  02     44.57
BMW 2019   02  02  03     44.87
BMW 2019   02  02  04     44.98
BMW 2019   02  02  05     45.41
BMW 2019   02  02  06     45.85
BMW 2019   02  02  07     47.12
BMW 2019   02  02  08     47.27
BMW 2019   02  02  09     47.45
