These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
BMW 2016   12  01  00     46.14
BMW 2016   12  01  01     45.82
BMW 2016   12  01  02     45.96
BMW 2016   12  01  03     45.62
BMW 2016   12  01  04     45.85
BMW 2016   12  01  05     46.17
BMW 2016   12  01  06     47.12
BMW 2016   12  01  07     47.33
BMW 2016   12  01  08     47.02
BMW 2016   12  01  09     46.73
BMW 2016   12  01  10     46.34
BMW 2016   12  01  11     47.20
BMW 2016   12  01  12     48.14
BMW 2016   12  01  13     47.49
BMW 2016   12  01  14     47.30
BMW 2016   12  01  15     46.85
BMW 2016   12  01  16     46.56
BMW 2016   12  01  17     45.87
BMW 2016   12  01  18     45.48
BMW 2016   12  01  19     44.89
BMW 2016   12  01  20     43.15
BMW 2016   12  01  21     43.30
BMW 2016   12  01  22     42.84
BMW 2016   12  01  23     42.86
BMW 2016   12  02  00     42.04
BMW 2016   12  02  01     41.18
BMW 2016   12  02  02     40.27
BMW 2016   12  02  03     39.70
BMW 2016   12  02  04     39.27
BMW 2016   12  02  05     38.80
BMW 2016   12  02  06     38.84
BMW 2016   12  02  07     39.18
BMW 2016   12  02  08     39.34
BMW 2016   12  02  09     39.14
BMW 2016   12  02  10     39.22
BMW 2016   12  02  11     39.25
BMW 2016   12  02  12     37.83
BMW 2016   12  02  13     37.43
BMW 2016   12  02  14     36.45
BMW 2016   12  02  15     35.95
BMW 2016   12  02  16     33.43
BMW 2016   12  02  17     32.45
BMW 2016   12  02  18     30.95
BMW 2016   12  02  19     31.58
BMW 2016   12  02  20     31.91
BMW 2016   12  02  21     31.95
BMW 2016   12  02  22     34.80
BMW 2016   12  02  23     37.23
