These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
SMO 2011   12  01  00    21.98
SMO 2011   12  01  01    20.79
SMO 2011   12  01  02    19.85
SMO 2011   12  01  03    19.66
SMO 2011   12  01  04    19.70
SMO 2011   12  01  05    19.76
SMO 2011   12  01  06    19.74
SMO 2011   12  01  07    19.75
SMO 2011   12  01  08    19.98
SMO 2011   12  01  09    20.18
SMO 2011   12  01  10    20.08
SMO 2011   12  01  11    19.88
SMO 2011   12  01  12    20.32
SMO 2011   12  01  13    21.05
SMO 2011   12  01  14    21.06
SMO 2011   12  01  15    21.06
SMO 2011   12  01  16    21.02
SMO 2011   12  01  17    21.02
SMO 2011   12  01  18    20.29
SMO 2011   12  01  19    20.07
SMO 2011   12  01  20    19.67
SMO 2011   12  01  21    18.58
SMO 2011   12  01  22    17.49
SMO 2011   12  01  23    17.48
SMO 2011   12  02  00    16.00
SMO 2011   12  02  01    15.95
SMO 2011   12  02  02    15.52
SMO 2011   12  02  03    15.36
SMO 2011   12  02  04    14.29
SMO 2011   12  02  05    13.87
SMO 2011   12  02  06    12.78
SMO 2011   12  02  07    11.86
SMO 2011   12  02  08    11.64
SMO 2011   12  02  09    11.38
SMO 2011   12  02  10    11.20
SMO 2011   12  02  11    10.93
SMO 2011   12  02  12    10.32
SMO 2011   12  02  13     9.72
SMO 2011   12  02  14     9.95
SMO 2011   12  02  15    10.06
SMO 2011   12  02  16    10.32
SMO 2011   12  02  17    10.02
SMO 2011   12  02  18     8.46
SMO 2011   12  02  19     8.87
SMO 2011   12  02  20     9.63
SMO 2011   12  02  21     9.54
SMO 2011   12  02  22     9.15
SMO 2011   12  02  23     9.25
SMO 2011   12  03  00     8.85
SMO 2011   12  03  01     8.76
SMO 2011   12  03  02     8.38
SMO 2011   12  03  03     8.29
SMO 2011   12  03  04     8.37
SMO 2011   12  03  05     8.75
SMO 2011   12  03  06     8.98
SMO 2011   12  03  07     9.19
SMO 2011   12  03  08     9.49
SMO 2011   12  03  09     9.40
SMO 2011   12  03  10     9.56
SMO 2011   12  03  11    10.11
SMO 2011   12  03  12     9.72
SMO 2011   12  03  13    10.50
SMO 2011   12  03  14    11.18
SMO 2011   12  03  15    11.49
SMO 2011   12  03  16    12.03
SMO 2011   12  03  17    11.95
SMO 2011   12  03  18    11.36
SMO 2011   12  03  19    11.68
SMO 2011   12  03  20    12.49
SMO 2011   12  03  21    14.98
SMO 2011   12  03  22    14.66
SMO 2011   12  03  23    13.34
SMO 2011   12  04  00    12.36
SMO 2011   12  04  01    11.63
SMO 2011   12  04  02    11.43
SMO 2011   12  04  03    11.41
SMO 2011   12  04  04    11.29
SMO 2011   12  04  05    11.32
SMO 2011   12  04  06    11.03
SMO 2011   12  04  07    10.87
SMO 2011   12  04  08    10.74
SMO 2011   12  04  09    11.49
SMO 2011   12  04  10    11.88
SMO 2011   12  04  11    10.85
SMO 2011   12  04  12    10.07
SMO 2011   12  04  13     9.99
SMO 2011   12  04  14    11.70
SMO 2011   12  04  15    12.07
SMO 2011   12  04  16     9.81
SMO 2011   12  04  17     9.19
SMO 2011   12  04  18     7.30
SMO 2011   12  04  19    10.11
SMO 2011   12  04  20    12.30
SMO 2011   12  04  21    12.53
SMO 2011   12  04  22    11.71
SMO 2011   12  04  23    12.02
SMO 2011   12  05  00    11.51
SMO 2011   12  05  01    12.47
SMO 2011   12  05  02    12.78
SMO 2011   12  05  03    12.58
SMO 2011   12  05  04    11.93
SMO 2011   12  05  05    11.97
SMO 2011   12  05  06    12.84
SMO 2011   12  05  07    14.29
SMO 2011   12  05  08    14.77
SMO 2011   12  05  09    14.00
SMO 2011   12  05  10    14.75
SMO 2011   12  05  11    14.83
SMO 2011   12  05  12    17.21
SMO 2011   12  05  13    18.61
SMO 2011   12  05  14    18.92
SMO 2011   12  05  15    16.81
SMO 2011   12  05  16    19.00
SMO 2011   12  05  17    18.50
SMO 2011   12  05  18    21.19
SMO 2011   12  05  19    22.32
SMO 2011   12  05  20    23.42
SMO 2011   12  05  21    21.93
SMO 2011   12  05  22    18.52
SMO 2011   12  05  23    18.06
SMO 2011   12  06  00    16.35
SMO 2011   12  06  01    15.53
SMO 2011   12  06  02    15.16
SMO 2011   12  06  03    14.68
SMO 2011   12  06  04    14.43
SMO 2011   12  06  05    13.80
SMO 2011   12  06  06    12.94
SMO 2011   12  06  07    12.37
SMO 2011   12  06  08    13.83
SMO 2011   12  06  09    14.69
SMO 2011   12  06  10    15.08
SMO 2011   12  06  11    15.77
SMO 2011   12  06  12    15.56
SMO 2011   12  06  13    16.16
SMO 2011   12  06  14    16.90
SMO 2011   12  06  15    18.06
SMO 2011   12  06  16    20.13
SMO 2011   12  06  17    19.81
SMO 2011   12  06  18    18.95
SMO 2011   12  06  19    17.84
SMO 2011   12  06  20    17.29
SMO 2011   12  06  21    17.57
SMO 2011   12  06  22    18.93
SMO 2011   12  06  23    19.27
SMO 2011   12  07  00    18.35
SMO 2011   12  07  01    17.86
SMO 2011   12  07  02    21.06
SMO 2011   12  07  03    20.52
SMO 2011   12  07  04    22.99
SMO 2011   12  07  05    25.45
SMO 2011   12  07  06    25.06
SMO 2011   12  07  07    25.53
SMO 2011   12  07  08    25.55
SMO 2011   12  07  09    25.85
SMO 2011   12  07  10    28.01
SMO 2011   12  07  11    29.55
SMO 2011   12  07  12    28.25
SMO 2011   12  07  13    27.21
SMO 2011   12  07  14    27.66
SMO 2011   12  07  15    28.04
SMO 2011   12  07  16    29.19
SMO 2011   12  07  17    28.49
SMO 2011   12  07  18    28.14
SMO 2011   12  07  19    26.65
SMO 2011   12  07  20    25.00
SMO 2011   12  07  21    24.83
SMO 2011   12  07  22    23.78
SMO 2011   12  07  23    20.77
SMO 2011   12  08  00    20.33
SMO 2011   12  08  01    19.72
SMO 2011   12  08  02    18.72
SMO 2011   12  08  03    18.63
SMO 2011   12  08  04    21.09
SMO 2011   12  08  05    23.43
SMO 2011   12  08  06    20.98
SMO 2011   12  08  07    19.39
SMO 2011   12  08  08    20.03
SMO 2011   12  08  09    20.14
SMO 2011   12  08  10    19.64
SMO 2011   12  08  11    19.44
SMO 2011   12  08  12    19.55
SMO 2011   12  08  13    19.72
SMO 2011   12  08  14    19.38
SMO 2011   12  08  15    18.89
SMO 2011   12  08  16    18.90
SMO 2011   12  08  17    18.87
SMO 2011   12  08  18    18.98
SMO 2011   12  08  19    18.94
SMO 2011   12  08  20    19.03
SMO 2011   12  08  21    18.72
SMO 2011   12  08  22    18.83
SMO 2011   12  08  23    18.89
SMO 2011   12  09  00    18.86
SMO 2011   12  09  01    18.30
SMO 2011   12  09  02    18.22
SMO 2011   12  09  03    18.16
SMO 2011   12  09  04    18.39
SMO 2011   12  09  05    18.07
SMO 2011   12  09  06    17.39
SMO 2011   12  09  07    17.32
SMO 2011   12  09  08    17.51
SMO 2011   12  09  09    17.40
SMO 2011   12  09  10    17.33
SMO 2011   12  09  11    17.04
SMO 2011   12  09  12    16.39
SMO 2011   12  09  13    16.44
SMO 2011   12  09  14    16.45
SMO 2011   12  09  15    16.67
SMO 2011   12  09  16    16.43
SMO 2011   12  09  17    16.66
SMO 2011   12  09  18    15.92
SMO 2011   12  09  19    15.48
SMO 2011   12  09  20    15.41
SMO 2011   12  09  21    15.07
SMO 2011   12  09  22    14.03
SMO 2011   12  09  23    13.45
SMO 2011   12  10  00    12.80
SMO 2011   12  10  01    12.48
SMO 2011   12  10  02    12.27
SMO 2011   12  10  03    11.20
SMO 2011   12  10  04    10.59
SMO 2011   12  10  05    10.61
SMO 2011   12  10  06    11.48
SMO 2011   12  10  07    10.65
SMO 2011   12  10  08    10.51
SMO 2011   12  10  09    10.94
SMO 2011   12  10  10    11.95
SMO 2011   12  10  11    12.19
SMO 2011   12  10  12    11.61
SMO 2011   12  10  13    10.97
SMO 2011   12  10  14    10.79
SMO 2011   12  10  15    10.88
SMO 2011   12  10  16    11.44
SMO 2011   12  10  17    11.37
SMO 2011   12  10  18    10.67
SMO 2011   12  10  19    10.48
SMO 2011   12  10  20    10.35
SMO 2011   12  10  21    10.49
SMO 2011   12  10  22    10.07
SMO 2011   12  10  23    10.75
SMO 2011   12  11  00    10.37
SMO 2011   12  11  01    10.15
SMO 2011   12  11  02    10.54
SMO 2011   12  11  03    10.74
SMO 2011   12  11  04    10.73
SMO 2011   12  11  05    10.80
SMO 2011   12  11  06    11.08
SMO 2011   12  11  07    11.40
SMO 2011   12  11  08    11.85
SMO 2011   12  11  09    12.14
SMO 2011   12  11  10    12.43
SMO 2011   12  11  11    12.53
SMO 2011   12  11  12    12.64
SMO 2011   12  11  13    12.56
SMO 2011   12  11  14    12.53
SMO 2011   12  11  15    12.43
SMO 2011   12  11  16    12.48
SMO 2011   12  11  17    12.61
SMO 2011   12  11  18    12.89
SMO 2011   12  11  19    12.50
SMO 2011   12  11  20    12.76
SMO 2011   12  11  21    12.34
SMO 2011   12  11  22    11.85
SMO 2011   12  11  23    14.26
SMO 2011   12  12  00    13.88
