These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
SMO 2011   08  01  00    17.37
SMO 2011   08  01  01    17.02
SMO 2011   08  01  02    16.94
SMO 2011   08  01  03    17.13
SMO 2011   08  01  04    16.87
SMO 2011   08  01  05    17.27
SMO 2011   08  01  06    17.16
SMO 2011   08  01  07    16.97
SMO 2011   08  01  08    17.28
SMO 2011   08  01  09    17.71
SMO 2011   08  01  10    18.26
SMO 2011   08  01  11    18.77
SMO 2011   08  01  12    19.28
SMO 2011   08  01  13    19.34
SMO 2011   08  01  14    19.55
SMO 2011   08  01  15    20.30
SMO 2011   08  01  16    22.26
SMO 2011   08  01  17    23.36
SMO 2011   08  01  18    23.09
SMO 2011   08  01  19    22.79
SMO 2011   08  01  20    22.25
SMO 2011   08  01  21    21.91
SMO 2011   08  01  22    21.45
SMO 2011   08  01  23    20.76
SMO 2011   08  02  00    20.07
SMO 2011   08  02  01    19.93
SMO 2011   08  02  02    19.58
SMO 2011   08  02  03    19.40
SMO 2011   08  02  04    19.16
SMO 2011   08  02  05    19.02
SMO 2011   08  02  06    18.75
SMO 2011   08  02  07    18.55
SMO 2011   08  02  08    18.52
SMO 2011   08  02  09    18.27
SMO 2011   08  02  10    18.25
SMO 2011   08  02  11    18.63
SMO 2011   08  02  12    19.11
SMO 2011   08  02  13    19.61
SMO 2011   08  02  14    19.61
SMO 2011   08  02  15    19.19
SMO 2011   08  02  16    20.62
SMO 2011   08  02  17    20.07
SMO 2011   08  02  18    20.13
SMO 2011   08  02  19    20.60
SMO 2011   08  02  20    21.32
SMO 2011   08  02  21    20.51
SMO 2011   08  02  22    19.28
SMO 2011   08  02  23    19.48
SMO 2011   08  03  00    18.99
SMO 2011   08  03  01    19.07
SMO 2011   08  03  02    18.69
SMO 2011   08  03  03    18.45
SMO 2011   08  03  04    19.05
SMO 2011   08  03  05    19.16
SMO 2011   08  03  06    19.26
SMO 2011   08  03  07    19.52
SMO 2011   08  03  08    20.16
SMO 2011   08  03  09    21.81
