These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
SMO 2011   03  10  08     7.87
SMO 2011   03  10  09     8.18
SMO 2011   03  10  10     8.72
SMO 2011   03  10  11     8.91
SMO 2011   03  10  12    10.62
SMO 2011   03  10  13    10.51
SMO 2011   03  10  14     9.81
SMO 2011   03  10  15    10.36
SMO 2011   03  10  16    11.22
SMO 2011   03  10  17    11.38
SMO 2011   03  10  18    10.80
SMO 2011   03  10  19    10.50
SMO 2011   03  10  20    10.06
SMO 2011   03  10  21    11.08
SMO 2011   03  10  22    12.50
SMO 2011   03  10  23    12.34
SMO 2011   03  11  00    12.35
SMO 2011   03  11  01    13.28
SMO 2011   03  11  02    13.88
SMO 2011   03  11  03    12.35
SMO 2011   03  11  04    11.02
SMO 2011   03  11  05    10.23
SMO 2011   03  11  06     9.83
SMO 2011   03  11  07     9.42
SMO 2011   03  11  08     9.38
SMO 2011   03  11  09    10.48
SMO 2011   03  11  10    12.16
SMO 2011   03  11  11    11.56
SMO 2011   03  11  12    10.80
SMO 2011   03  11  13    10.45
SMO 2011   03  11  14    10.44
SMO 2011   03  11  15    10.46
SMO 2011   03  11  16    10.19
SMO 2011   03  11  17    10.52
SMO 2011   03  11  18    10.87
SMO 2011   03  11  19    11.44
SMO 2011   03  11  20    11.68
SMO 2011   03  11  21    11.98
SMO 2011   03  11  22    12.02
SMO 2011   03  11  23    11.94
SMO 2011   03  12  00    11.48
SMO 2011   03  12  01    11.67
SMO 2011   03  12  02    11.88
SMO 2011   03  12  03    11.85
SMO 2011   03  12  04    11.46
SMO 2011   03  12  05    11.93
SMO 2011   03  12  06    13.26
SMO 2011   03  12  07    12.71
SMO 2011   03  12  08    12.23
SMO 2011   03  12  09    12.04
SMO 2011   03  12  10    12.07
SMO 2011   03  12  11    12.27
SMO 2011   03  12  12    12.23
SMO 2011   03  12  13    12.32
SMO 2011   03  12  14    12.50
SMO 2011   03  12  15    12.85
SMO 2011   03  12  16    12.70
SMO 2011   03  12  17    13.21
SMO 2011   03  12  18    13.04
SMO 2011   03  12  19    12.98
SMO 2011   03  12  20    13.26
SMO 2011   03  12  21    14.01
SMO 2011   03  12  22    13.11
