These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
SMO 2011   11  03  00    11.70
SMO 2011   11  03  01    11.23
SMO 2011   11  03  02    11.24
SMO 2011   11  03  03    10.42
SMO 2011   11  03  04     9.78
SMO 2011   11  03  05    10.63
SMO 2011   11  03  06    10.22
SMO 2011   11  03  07     9.99
SMO 2011   11  03  08     8.72
SMO 2011   11  03  09     6.92
SMO 2011   11  03  10     9.57
SMO 2011   11  03  11    10.57
SMO 2011   11  03  12     9.49
SMO 2011   11  03  13    11.19
SMO 2011   11  03  14    11.15
SMO 2011   11  03  15    10.76
SMO 2011   11  03  16    10.87
SMO 2011   11  03  17    10.36
SMO 2011   11  03  18     9.11
SMO 2011   11  03  19    10.28
SMO 2011   11  03  20    11.54
SMO 2011   11  03  21    11.19
SMO 2011   11  03  22    11.12
SMO 2011   11  04  00    12.61
SMO 2011   11  04  01    12.70
SMO 2011   11  04  02    15.44
SMO 2011   11  04  03    17.07
SMO 2011   11  04  04    18.17
SMO 2011   11  04  05    11.69
SMO 2011   11  04  06     9.85
SMO 2011   11  04  07     9.08
SMO 2011   11  04  08     9.12
SMO 2011   11  04  09    10.00
SMO 2011   11  04  10     9.89
SMO 2011   11  04  11     9.28
SMO 2011   11  04  12     9.29
SMO 2011   11  04  13     9.48
SMO 2011   11  04  14     9.82
SMO 2011   11  04  16    11.29
SMO 2011   11  04  18    12.95
SMO 2011   11  04  19    13.64
SMO 2011   11  04  21    13.94
SMO 2011   11  05  00    12.69
SMO 2011   11  05  01    13.17
SMO 2011   11  05  02    14.28
SMO 2011   11  05  03    13.77
SMO 2011   11  05  05    15.31
SMO 2011   11  05  06    14.57
SMO 2011   11  05  07    14.53
SMO 2011   11  05  08    14.40
SMO 2011   11  05  09    16.11
SMO 2011   11  05  10    15.26
SMO 2011   11  05  11    15.49
SMO 2011   11  05  12    15.98
SMO 2011   11  05  14    14.76
SMO 2011   11  05  15    14.52
SMO 2011   11  05  16    14.71
SMO 2011   11  05  17    14.13
SMO 2011   11  05  19    12.43
SMO 2011   11  05  20    13.15
SMO 2011   11  05  21    13.63
SMO 2011   11  05  23    16.30
SMO 2011   11  06  01    16.19
SMO 2011   11  06  02    15.06
SMO 2011   11  06  03    13.19
SMO 2011   11  06  04    12.20
SMO 2011   11  06  05    11.94
SMO 2011   11  06  06    11.62
SMO 2011   11  06  07    11.30
SMO 2011   11  06  08    10.86
SMO 2011   11  06  09     9.96
SMO 2011   11  06  10    10.30
SMO 2011   11  06  11    10.71
SMO 2011   11  06  12    13.49
SMO 2011   11  06  13    14.66
SMO 2011   11  06  14    14.19
SMO 2011   11  06  15    14.33
SMO 2011   11  06  16    14.70
SMO 2011   11  06  17    14.78
SMO 2011   11  06  18    14.61
SMO 2011   11  06  19    14.58
SMO 2011   11  06  20    13.63
SMO 2011   11  06  21    13.24
SMO 2011   11  06  23    12.35
SMO 2011   11  07  00    12.44
SMO 2011   11  07  01    12.33
SMO 2011   11  07  02    13.03
SMO 2011   11  07  03    12.57
SMO 2011   11  07  04    12.37
SMO 2011   11  07  05    12.70
SMO 2011   11  07  06    12.73
SMO 2011   11  07  07    12.98
SMO 2011   11  07  08    12.88
SMO 2011   11  07  09    12.93
SMO 2011   11  07  10    12.77
SMO 2011   11  07  11    13.35
SMO 2011   11  07  12    13.60
