These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
SMO 2013   01  01  00    13.62
SMO 2013   01  01  01    12.42
SMO 2013   01  01  02     9.88
SMO 2013   01  01  03    11.91
SMO 2013   01  01  04    13.72
SMO 2013   01  01  05    14.03
SMO 2013   01  01  06    14.65
SMO 2013   01  01  07    15.09
SMO 2013   01  01  08    15.87
SMO 2013   01  01  09    17.33
SMO 2013   01  01  10    16.34
SMO 2013   01  01  11    16.10
SMO 2013   01  01  12    14.69
SMO 2013   01  01  13    14.23
SMO 2013   01  01  14    15.10
SMO 2013   01  01  15    16.14
SMO 2013   01  01  16    16.07
SMO 2013   01  01  17    16.43
SMO 2013   01  01  18    17.93
SMO 2013   01  01  19    18.95
SMO 2013   01  01  20    20.82
SMO 2013   01  01  21    19.68
SMO 2013   01  01  22    18.69
SMO 2013   01  01  23    19.97
SMO 2013   01  02  01    17.61
SMO 2013   01  02  02    16.64
SMO 2013   01  02  03    16.39
SMO 2013   01  02  04    16.61
SMO 2013   01  02  05    18.83
SMO 2013   01  02  06    24.91
SMO 2013   01  02  07    22.63
SMO 2013   01  02  08    24.00
SMO 2013   01  02  09    24.16
SMO 2013   01  02  10    20.27
SMO 2013   01  02  11    18.22
SMO 2013   01  02  12    17.88
SMO 2013   01  02  13    17.98
SMO 2013   01  02  14    18.07
SMO 2013   01  02  15    18.38
SMO 2013   01  02  16    18.41
SMO 2013   01  02  17    18.54
SMO 2013   01  02  18    19.08
SMO 2013   01  02  19    18.82
SMO 2013   01  02  20    18.34
SMO 2013   01  02  21    16.14
SMO 2013   01  02  22    13.74
SMO 2013   01  02  23    13.33
SMO 2013   01  03  00    13.39
SMO 2013   01  03  01    11.28
SMO 2013   01  03  02    10.41
SMO 2013   01  03  03    10.77
SMO 2013   01  03  04    11.25
SMO 2013   01  03  05    12.74
SMO 2013   01  03  06    12.66
SMO 2013   01  03  07    13.20
SMO 2013   01  03  08    14.59
SMO 2013   01  03  09    15.31
SMO 2013   01  03  10    16.73
SMO 2013   01  03  11    16.05
SMO 2013   01  03  12    12.59
SMO 2013   01  03  13    11.91
SMO 2013   01  03  14    12.48
SMO 2013   01  03  15    11.93
SMO 2013   01  03  16    11.74
SMO 2013   01  03  17    11.92
SMO 2013   01  03  18    11.97
SMO 2013   01  03  19    11.78
SMO 2013   01  03  20    11.53
SMO 2013   01  03  21    12.07
SMO 2013   01  03  22    11.97
SMO 2013   01  03  23    12.64
SMO 2013   01  04  00    11.45
SMO 2013   01  04  01    10.78
SMO 2013   01  04  02    10.20
SMO 2013   01  04  03     9.97
SMO 2013   01  04  04     9.66
SMO 2013   01  04  05     9.81
SMO 2013   01  04  06     9.37
SMO 2013   01  04  07     9.18
SMO 2013   01  04  08     9.42
SMO 2013   01  04  09     9.13
SMO 2013   01  04  10     9.63
SMO 2013   01  04  11     9.55
SMO 2013   01  04  12     9.68
SMO 2013   01  04  13    10.35
SMO 2013   01  04  14    10.49
SMO 2013   01  04  15    11.32
SMO 2013   01  04  16    10.21
SMO 2013   01  04  17     9.69
SMO 2013   01  04  18     9.80
SMO 2013   01  04  19     9.48
SMO 2013   01  04  20     9.54
SMO 2013   01  04  21     9.64
SMO 2013   01  04  22     9.50
SMO 2013   01  04  23     9.73
SMO 2013   01  05  00     9.62
SMO 2013   01  05  01     9.17
SMO 2013   01  05  02     8.88
SMO 2013   01  05  03     8.86
