These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
SMO 2013   08  01  00    19.43
SMO 2013   08  01  01    19.80
SMO 2013   08  01  02    20.03
SMO 2013   08  01  03    20.35
SMO 2013   08  01  04    20.89
SMO 2013   08  01  05    21.38
SMO 2013   08  01  06    21.50
SMO 2013   08  01  07    21.28
SMO 2013   08  01  08    21.05
SMO 2013   08  01  09    20.92
SMO 2013   08  01  10    21.10
SMO 2013   08  01  11    20.97
SMO 2013   08  01  12    20.98
SMO 2013   08  01  13    20.75
SMO 2013   08  01  14    20.82
SMO 2013   08  01  15    19.99
SMO 2013   08  01  16    20.06
SMO 2013   08  01  17    20.18
SMO 2013   08  01  18    20.23
SMO 2013   08  01  19    19.39
SMO 2013   08  01  20    18.26
SMO 2013   08  01  21    17.01
SMO 2013   08  01  22    16.95
SMO 2013   08  01  23    15.82
SMO 2013   08  02  00    15.94
SMO 2013   08  02  01    15.86
SMO 2013   08  02  03    13.84
SMO 2013   08  02  04    13.91
SMO 2013   08  02  05    14.26
SMO 2013   08  02  06    12.00
SMO 2013   08  02  07    10.19
SMO 2013   08  02  08    12.02
SMO 2013   08  02  09    13.39
SMO 2013   08  02  10    13.75
SMO 2013   08  02  11    14.13
SMO 2013   08  02  12    13.96
SMO 2013   08  02  13    13.91
SMO 2013   08  02  14    13.92
SMO 2013   08  02  15    14.71
SMO 2013   08  02  16    14.64
SMO 2013   08  02  17    14.81
SMO 2013   08  02  18    13.46
SMO 2013   08  02  19     9.68
SMO 2013   08  02  20    11.69
SMO 2013   08  02  21    11.69
SMO 2013   08  02  22    11.62
SMO 2013   08  03  01     9.89
SMO 2013   08  03  02     9.10
SMO 2013   08  03  03     8.56
SMO 2013   08  03  04     8.61
SMO 2013   08  03  05     9.07
SMO 2013   08  03  06     9.24
SMO 2013   08  03  07     9.61
SMO 2013   08  03  08     9.95
SMO 2013   08  03  09    10.48
SMO 2013   08  03  10    10.52
SMO 2013   08  03  11    10.74
SMO 2013   08  03  12    10.85
SMO 2013   08  03  13    11.03
SMO 2013   08  03  14    10.91
SMO 2013   08  03  15    11.06
SMO 2013   08  03  16    11.31
SMO 2013   08  03  17    11.37
SMO 2013   08  03  18    10.07
SMO 2013   08  03  19     9.39
SMO 2013   08  03  20     9.01
SMO 2013   08  03  21     9.77
SMO 2013   08  03  22    10.04
SMO 2013   08  03  23    10.30
SMO 2013   08  04  00    10.26
SMO 2013   08  04  01    10.01
SMO 2013   08  04  02    10.76
SMO 2013   08  04  03    10.64
SMO 2013   08  04  04     9.71
SMO 2013   08  04  05    10.07
SMO 2013   08  04  06    10.45
SMO 2013   08  04  07    10.24
SMO 2013   08  04  08     9.35
SMO 2013   08  04  09    10.23
SMO 2013   08  04  10    10.07
SMO 2013   08  04  11    10.30
SMO 2013   08  04  12    10.31
SMO 2013   08  04  13    10.73
SMO 2013   08  04  14    11.28
SMO 2013   08  04  15    11.23
SMO 2013   08  04  16    10.95
SMO 2013   08  04  17    10.95
SMO 2013   08  04  18    10.52
SMO 2013   08  04  19     9.89
SMO 2013   08  04  20     9.83
SMO 2013   08  04  21     9.95
SMO 2013   08  04  22    10.07
SMO 2013   08  04  23     9.89
SMO 2013   08  05  00     9.42
SMO 2013   08  05  01     9.01
SMO 2013   08  05  02     8.98
SMO 2013   08  05  03     9.13
SMO 2013   08  05  04     9.10
SMO 2013   08  05  05     9.24
SMO 2013   08  05  06     9.29
SMO 2013   08  05  07     9.30
SMO 2013   08  05  08     9.34
SMO 2013   08  05  09     9.96
