These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
SMO 2013   05  01  00     7.68
SMO 2013   05  01  01     6.44
SMO 2013   05  01  02     6.80
SMO 2013   05  01  03     6.88
SMO 2013   05  01  04     6.32
SMO 2013   05  01  05     7.40
SMO 2013   05  01  06     8.41
SMO 2013   05  01  07     8.33
SMO 2013   05  01  08     7.75
SMO 2013   05  01  09     7.67
SMO 2013   05  01  10     8.38
SMO 2013   05  01  11     8.80
SMO 2013   05  01  12     8.79
SMO 2013   05  01  13     8.88
SMO 2013   05  01  14     8.06
SMO 2013   05  01  15     7.51
SMO 2013   05  01  16     9.23
SMO 2013   05  01  17     9.76
SMO 2013   05  01  18     9.19
SMO 2013   05  01  19     9.23
SMO 2013   05  01  20     9.47
SMO 2013   05  01  21     8.90
SMO 2013   05  01  22     8.66
SMO 2013   05  01  23     8.37
SMO 2013   05  02  00     8.20
SMO 2013   05  02  01     8.03
SMO 2013   05  02  02     8.08
SMO 2013   05  02  03     8.01
SMO 2013   05  02  04     7.82
SMO 2013   05  02  05     7.73
SMO 2013   05  02  06     7.72
SMO 2013   05  02  07     7.93
SMO 2013   05  02  08     7.94
SMO 2013   05  02  09     7.81
SMO 2013   05  02  10     7.73
SMO 2013   05  02  11     7.73
SMO 2013   05  02  12     8.24
SMO 2013   05  02  13     8.10
SMO 2013   05  02  14     8.56
SMO 2013   05  02  15     7.82
SMO 2013   05  02  16     7.71
SMO 2013   05  02  17     7.97
SMO 2013   05  02  18     8.26
SMO 2013   05  02  19     7.94
SMO 2013   05  02  20     8.01
SMO 2013   05  02  21     8.24
SMO 2013   05  02  22     8.67
SMO 2013   05  02  23     9.03
SMO 2013   05  03  00     9.01
SMO 2013   05  03  01     9.13
SMO 2013   05  03  02     9.94
SMO 2013   05  03  03    10.16
SMO 2013   05  03  04    11.74
SMO 2013   05  03  05    10.57
SMO 2013   05  03  06    10.50
SMO 2013   05  03  07    10.42
SMO 2013   05  03  08    10.41
SMO 2013   05  03  09    10.14
SMO 2013   05  03  10    10.34
SMO 2013   05  03  11    10.04
SMO 2013   05  03  12    10.12
SMO 2013   05  03  13    11.93
SMO 2013   05  03  14    14.80
SMO 2013   05  03  15    14.82
SMO 2013   05  03  16    15.83
SMO 2013   05  03  17    16.20
SMO 2013   05  03  18    13.92
SMO 2013   05  03  19    11.82
SMO 2013   05  03  20    13.29
SMO 2013   05  03  21    13.88
SMO 2013   05  03  22    13.92
SMO 2013   05  03  23    14.34
SMO 2013   05  04  00    14.92
SMO 2013   05  04  01    15.27
SMO 2013   05  04  02    15.77
SMO 2013   05  04  03    15.20
SMO 2013   05  04  04    16.42
SMO 2013   05  04  05    17.06
SMO 2013   05  04  06    17.09
SMO 2013   05  04  07    16.78
SMO 2013   05  04  08    17.99
SMO 2013   05  04  09    17.69
SMO 2013   05  04  10    16.08
SMO 2013   05  04  11    16.41
SMO 2013   05  04  12    17.14
SMO 2013   05  04  13    18.97
SMO 2013   05  04  14    20.40
SMO 2013   05  04  15    20.77
SMO 2013   05  04  16    21.67
SMO 2013   05  04  17    21.91
SMO 2013   05  04  18    19.20
SMO 2013   05  04  19    16.83
SMO 2013   05  04  20    16.35
SMO 2013   05  04  21    16.47
SMO 2013   05  04  22    16.80
SMO 2013   05  04  23    16.83
SMO 2013   05  05  00    17.02
SMO 2013   05  05  01    16.76
SMO 2013   05  05  02    16.55
SMO 2013   05  05  03    17.14
SMO 2013   05  05  04    17.71
SMO 2013   05  05  05    18.45
SMO 2013   05  05  06    20.29
SMO 2013   05  05  07    21.34
SMO 2013   05  05  08    21.05
SMO 2013   05  05  09    21.81
SMO 2013   05  05  10    21.70
SMO 2013   05  05  11    21.38
SMO 2013   05  05  12    20.88
SMO 2013   05  05  13    21.30
SMO 2013   05  05  14    21.57
SMO 2013   05  05  15    22.17
SMO 2013   05  05  16    22.51
SMO 2013   05  05  17    22.50
SMO 2013   05  05  18    20.95
SMO 2013   05  05  19    21.45
SMO 2013   05  05  20    23.48
SMO 2013   05  05  21    24.23
SMO 2013   05  05  22    23.52
SMO 2013   05  05  23    22.39
SMO 2013   05  06  00    21.77
SMO 2013   05  06  01    21.84
SMO 2013   05  06  02    21.47
SMO 2013   05  06  03    20.94
SMO 2013   05  06  04    21.40
SMO 2013   05  06  05    21.94
SMO 2013   05  06  06    22.30
SMO 2013   05  06  07    22.38
SMO 2013   05  06  08    22.88
SMO 2013   05  06  09    23.68
SMO 2013   05  06  10    24.87
SMO 2013   05  06  11    25.28
SMO 2013   05  06  12    26.42
SMO 2013   05  06  13    25.39
SMO 2013   05  06  14    23.95
SMO 2013   05  06  15    25.21
SMO 2013   05  06  16    24.82
SMO 2013   05  06  17    25.01
SMO 2013   05  06  18    23.96
SMO 2013   05  06  19    22.84
SMO 2013   05  06  20    22.49
SMO 2013   05  06  21    22.46
SMO 2013   05  06  22    20.32
SMO 2013   05  06  23    18.38
SMO 2013   05  07  02    16.96
SMO 2013   05  07  03    17.72
SMO 2013   05  07  04    17.71
SMO 2013   05  07  05    17.95
SMO 2013   05  07  06    18.02
SMO 2013   05  07  07    17.93
SMO 2013   05  07  08    18.05
SMO 2013   05  07  09    18.50
SMO 2013   05  07  10    18.52
SMO 2013   05  07  11    18.67
SMO 2013   05  07  12    19.33
SMO 2013   05  07  13    19.48
SMO 2013   05  07  14    20.26
SMO 2013   05  07  15    19.83
SMO 2013   05  07  16    20.17
SMO 2013   05  07  17    20.94
SMO 2013   05  07  18    20.80
SMO 2013   05  07  19    20.15
SMO 2013   05  07  20    19.58
SMO 2013   05  07  21    19.10
SMO 2013   05  07  22    18.33
SMO 2013   05  07  23    17.90
SMO 2013   05  08  00    17.41
SMO 2013   05  08  01    16.62
SMO 2013   05  08  02    15.84
SMO 2013   05  08  03    15.39
SMO 2013   05  08  04    15.09
SMO 2013   05  08  05    14.89
SMO 2013   05  08  06    14.87
SMO 2013   05  08  07    15.20
SMO 2013   05  08  08    15.36
SMO 2013   05  08  09    15.45
SMO 2013   05  08  10    15.75
SMO 2013   05  08  11    15.94
SMO 2013   05  08  12    16.44
SMO 2013   05  08  13    16.97
SMO 2013   05  08  14    17.51
SMO 2013   05  08  15    17.87
SMO 2013   05  08  16    18.07
SMO 2013   05  08  17    18.08
SMO 2013   05  08  18    17.37
SMO 2013   05  08  19    16.93
SMO 2013   05  08  20    16.69
SMO 2013   05  08  21    16.53
SMO 2013   05  08  22    16.48
SMO 2013   05  08  23    16.24
SMO 2013   05  09  00    16.24
SMO 2013   05  09  01    15.94
SMO 2013   05  09  02    15.62
SMO 2013   05  09  03    15.39
SMO 2013   05  09  04    15.25
SMO 2013   05  09  05    15.47
SMO 2013   05  09  06    15.68
SMO 2013   05  09  07    15.95
SMO 2013   05  09  08    16.51
SMO 2013   05  09  09    16.93
SMO 2013   05  09  10    16.77
SMO 2013   05  09  11    16.96
SMO 2013   05  09  12    16.96
SMO 2013   05  09  13    16.89
SMO 2013   05  09  14    17.24
SMO 2013   05  09  15    17.25
SMO 2013   05  09  16    17.74
SMO 2013   05  09  17    17.99
SMO 2013   05  09  18    17.50
SMO 2013   05  09  19    15.97
SMO 2013   05  09  20    13.60
SMO 2013   05  09  21    11.71
SMO 2013   05  09  22    11.88
SMO 2013   05  09  23    11.92
SMO 2013   05  10  00    12.09
SMO 2013   05  10  01    11.82
SMO 2013   05  10  02    11.97
SMO 2013   05  10  03    11.94
SMO 2013   05  10  04    12.04
SMO 2013   05  10  05    12.40
SMO 2013   05  10  06    12.79
SMO 2013   05  10  07    13.79
SMO 2013   05  10  08    14.04
SMO 2013   05  10  09    13.78
SMO 2013   05  10  10    13.56
SMO 2013   05  10  11    13.49
SMO 2013   05  10  12    13.48
SMO 2013   05  10  13    13.08
SMO 2013   05  10  14    13.75
SMO 2013   05  10  15    15.74
SMO 2013   05  10  16    17.27
SMO 2013   05  10  17    17.98
SMO 2013   05  10  18    18.10
SMO 2013   05  10  19    18.22
SMO 2013   05  10  20    17.92
SMO 2013   05  10  21    17.58
SMO 2013   05  10  22    17.35
SMO 2013   05  10  23    17.18
SMO 2013   05  11  00    16.72
SMO 2013   05  11  01    16.55
SMO 2013   05  11  02    16.46
SMO 2013   05  11  03    17.13
SMO 2013   05  11  04    17.58
SMO 2013   05  11  05    17.58
SMO 2013   05  11  06    17.10
SMO 2013   05  11  07    17.51
SMO 2013   05  11  08    17.03
