These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
SMO 2013   02  01  00    10.71
SMO 2013   02  01  01    10.66
SMO 2013   02  01  02    11.02
SMO 2013   02  01  03    15.03
SMO 2013   02  01  04    15.85
SMO 2013   02  01  05    20.14
SMO 2013   02  01  06    19.95
SMO 2013   02  01  07    17.17
SMO 2013   02  01  08    18.05
SMO 2013   02  01  09    18.97
SMO 2013   02  01  10    16.09
SMO 2013   02  01  11    14.50
SMO 2013   02  01  12    12.78
SMO 2013   02  01  13    11.79
SMO 2013   02  01  14    12.54
SMO 2013   02  01  15    12.32
SMO 2013   02  01  16    12.33
SMO 2013   02  01  17    12.64
SMO 2013   02  01  18    12.65
SMO 2013   02  01  19    11.48
SMO 2013   02  01  20    12.85
SMO 2013   02  01  21    12.88
SMO 2013   02  01  22    12.21
SMO 2013   02  01  23    11.84
SMO 2013   02  02  00    12.23
SMO 2013   02  02  01    11.37
SMO 2013   02  02  02    12.13
SMO 2013   02  02  03    12.17
SMO 2013   02  02  04    12.61
SMO 2013   02  02  05    13.52
SMO 2013   02  02  06    12.79
SMO 2013   02  02  07    12.23
SMO 2013   02  02  08    12.05
SMO 2013   02  02  09    10.67
SMO 2013   02  02  10     8.34
SMO 2013   02  02  11    11.11
SMO 2013   02  02  12    11.05
SMO 2013   02  02  13    10.14
SMO 2013   02  02  14    10.74
SMO 2013   02  02  15    11.91
SMO 2013   02  02  16    15.02
SMO 2013   02  02  17    14.80
SMO 2013   02  02  18    14.25
SMO 2013   02  02  19    14.68
SMO 2013   02  02  20    15.45
SMO 2013   02  02  21    14.53
SMO 2013   02  02  22    14.35
SMO 2013   02  02  23    13.21
SMO 2013   02  03  00    14.27
SMO 2013   02  03  01    14.54
SMO 2013   02  03  02    15.10
SMO 2013   02  03  03    15.79
SMO 2013   02  03  05    16.66
SMO 2013   02  03  06    17.04
SMO 2013   02  03  07    16.67
SMO 2013   02  03  08    15.62
SMO 2013   02  03  09    15.22
SMO 2013   02  03  10    15.39
SMO 2013   02  03  11    16.22
SMO 2013   02  03  12    17.39
SMO 2013   02  03  13    18.42
SMO 2013   02  03  14    18.66
SMO 2013   02  03  15    18.13
SMO 2013   02  03  16    18.32
SMO 2013   02  03  17    18.79
SMO 2013   02  03  18    18.69
SMO 2013   02  03  19    18.43
SMO 2013   02  03  20    17.54
SMO 2013   02  03  21    17.12
SMO 2013   02  03  22    19.40
SMO 2013   02  03  23    18.04
SMO 2013   02  04  00    18.20
SMO 2013   02  04  01    17.28
SMO 2013   02  04  02    17.79
SMO 2013   02  04  03    17.13
SMO 2013   02  04  04    15.45
SMO 2013   02  04  05    15.31
SMO 2013   02  04  06    17.98
SMO 2013   02  04  07    16.98
SMO 2013   02  04  08    16.60
SMO 2013   02  04  09    15.89
SMO 2013   02  04  10    14.62
SMO 2013   02  04  11    13.72
SMO 2013   02  04  12    13.49
SMO 2013   02  04  14    15.77
SMO 2013   02  04  15    15.27
SMO 2013   02  04  16    14.05
SMO 2013   02  04  17    14.31
SMO 2013   02  04  18    13.66
SMO 2013   02  04  20    14.84
SMO 2013   02  05  00    22.11
SMO 2013   02  05  01    13.00
SMO 2013   02  05  02    10.71
SMO 2013   02  05  04    11.83
SMO 2013   02  05  05    11.30
SMO 2013   02  05  06    10.79
SMO 2013   02  05  07     9.80
SMO 2013   02  05  08     9.70
SMO 2013   02  05  09     9.92
SMO 2013   02  05  10    10.00
SMO 2013   02  05  11    10.12
SMO 2013   02  05  12    10.66
SMO 2013   02  05  13    11.91
SMO 2013   02  05  14    10.30
SMO 2013   02  05  15    13.72
SMO 2013   02  05  16    12.96
SMO 2013   02  05  17    11.71
SMO 2013   02  05  18    11.30
SMO 2013   02  05  19    12.08
SMO 2013   02  05  20    11.67
SMO 2013   02  05  21    12.04
SMO 2013   02  05  22    12.31
SMO 2013   02  05  23    13.85
SMO 2013   02  06  00    12.42
SMO 2013   02  06  01    12.32
SMO 2013   02  06  02    13.66
SMO 2013   02  06  03    13.04
SMO 2013   02  06  04    11.88
SMO 2013   02  06  05    12.02
SMO 2013   02  06  06    11.20
SMO 2013   02  06  07    13.21
SMO 2013   02  06  08    12.94
SMO 2013   02  06  09    11.21
SMO 2013   02  06  10    13.61
SMO 2013   02  06  11    12.96
SMO 2013   02  06  12    11.81
SMO 2013   02  06  13    11.64
SMO 2013   02  06  14    11.98
SMO 2013   02  06  15    13.81
SMO 2013   02  06  16    12.73
SMO 2013   02  06  17    13.11
SMO 2013   02  06  18    13.03
SMO 2013   02  06  19    12.78
SMO 2013   02  06  20    13.32
SMO 2013   02  06  21    13.23
SMO 2013   02  06  22    13.19
SMO 2013   02  06  23    12.35
SMO 2013   02  07  00    10.99
SMO 2013   02  07  01    11.08
SMO 2013   02  07  02    11.31
SMO 2013   02  07  03    11.35
SMO 2013   02  07  04    10.12
SMO 2013   02  07  05    10.60
SMO 2013   02  07  06    10.66
SMO 2013   02  07  07    10.33
SMO 2013   02  07  08     9.77
SMO 2013   02  07  09     9.75
SMO 2013   02  07  10     9.46
SMO 2013   02  07  11     9.18
SMO 2013   02  07  12     9.40
SMO 2013   02  07  13    10.41
SMO 2013   02  07  14    11.23
SMO 2013   02  07  15    11.61
SMO 2013   02  07  16    11.61
SMO 2013   02  07  17    11.28
SMO 2013   02  07  18     9.21
SMO 2013   02  07  19     9.13
SMO 2013   02  07  20     9.11
SMO 2013   02  07  21     9.68
SMO 2013   02  07  22    10.07
SMO 2013   02  07  23     9.61
SMO 2013   02  08  00     9.43
SMO 2013   02  08  01     9.10
SMO 2013   02  08  02     8.72
SMO 2013   02  08  03     9.12
SMO 2013   02  08  04     8.75
SMO 2013   02  08  05     8.96
SMO 2013   02  08  06     9.19
SMO 2013   02  08  07     9.32
SMO 2013   02  08  08     9.42
SMO 2013   02  08  09     9.61
SMO 2013   02  08  10    10.06
SMO 2013   02  08  11     9.90
SMO 2013   02  08  12     9.77
SMO 2013   02  08  13    10.06
SMO 2013   02  08  14    10.08
SMO 2013   02  08  15    10.21
SMO 2013   02  08  16    10.32
SMO 2013   02  08  17    10.52
SMO 2013   02  08  18    10.23
SMO 2013   02  08  19    10.14
SMO 2013   02  08  20    10.80
SMO 2013   02  08  21    10.36
SMO 2013   02  08  22    10.32
SMO 2013   02  08  23     9.43
SMO 2013   02  09  00     9.92
SMO 2013   02  09  01    10.62
SMO 2013   02  09  02     9.38
SMO 2013   02  09  03     9.18
SMO 2013   02  09  04     8.79
SMO 2013   02  09  05     8.77
SMO 2013   02  09  06     8.75
SMO 2013   02  09  07     8.76
SMO 2013   02  09  08     8.65
SMO 2013   02  09  09     8.55
SMO 2013   02  09  10     8.51
SMO 2013   02  09  11     8.39
SMO 2013   02  09  12     8.19
SMO 2013   02  09  13     8.07
SMO 2013   02  09  14     7.84
SMO 2013   02  09  15     7.81
SMO 2013   02  09  16     8.40
SMO 2013   02  09  17     8.79
SMO 2013   02  09  18     8.13
SMO 2013   02  09  19     8.27
SMO 2013   02  09  20     8.15
SMO 2013   02  09  21     8.09
SMO 2013   02  09  22     7.54
SMO 2013   02  09  23     6.94
SMO 2013   02  10  00     6.99
SMO 2013   02  10  01     6.75
SMO 2013   02  10  02     6.66
SMO 2013   02  10  03     6.52
SMO 2013   02  10  04     6.63
SMO 2013   02  10  05     7.09
SMO 2013   02  10  06     7.13
SMO 2013   02  10  07     7.54
SMO 2013   02  10  08     7.22
SMO 2013   02  10  09     7.17
SMO 2013   02  10  10     7.02
SMO 2013   02  10  11     6.84
SMO 2013   02  10  12     6.99
SMO 2013   02  10  13     7.00
SMO 2013   02  10  14     6.64
SMO 2013   02  10  15     6.42
SMO 2013   02  10  16     7.28
SMO 2013   02  10  17     7.63
SMO 2013   02  10  18     7.46
SMO 2013   02  10  19     7.46
SMO 2013   02  10  20     7.43
SMO 2013   02  10  21     7.87
SMO 2013   02  10  22     8.07
SMO 2013   02  10  23     8.13
SMO 2013   02  11  00     8.44
SMO 2013   02  11  01     7.87
SMO 2013   02  11  02     7.72
SMO 2013   02  11  03     7.70
SMO 2013   02  11  04     7.74
SMO 2013   02  11  05     7.72
SMO 2013   02  11  06     7.97
SMO 2013   02  11  07     8.00
SMO 2013   02  11  08     8.27
SMO 2013   02  11  09     8.89
SMO 2013   02  11  10     8.92
SMO 2013   02  11  11     8.84
SMO 2013   02  11  12     8.97
SMO 2013   02  11  13     8.09
SMO 2013   02  11  14     7.54
SMO 2013   02  11  15     7.46
SMO 2013   02  11  16     7.80
SMO 2013   02  11  17     7.67
SMO 2013   02  11  18     5.37
SMO 2013   02  11  19     6.48
SMO 2013   02  11  20     6.89
SMO 2013   02  11  21     7.49
SMO 2013   02  12  00    19.51
SMO 2013   02  12  01     8.34
SMO 2013   02  12  02     8.97
SMO 2013   02  12  03    10.07
SMO 2013   02  12  04     9.82
SMO 2013   02  12  05     9.59
SMO 2013   02  12  06     9.69
SMO 2013   02  12  07     9.74
SMO 2013   02  12  08     9.68
SMO 2013   02  12  09    10.38
SMO 2013   02  12  10    10.64
SMO 2013   02  12  11    11.13
SMO 2013   02  12  12    10.95
SMO 2013   02  12  13     9.99
SMO 2013   02  12  14    10.65
SMO 2013   02  12  15    10.38
SMO 2013   02  12  16    10.09
SMO 2013   02  12  17     9.86
SMO 2013   02  12  18     9.23
SMO 2013   02  12  19     9.85
SMO 2013   02  12  20     9.86
SMO 2013   02  12  21     9.59
SMO 2013   02  12  22     9.29
SMO 2013   02  12  23     8.38
SMO 2013   02  13  00     8.08
SMO 2013   02  13  01     7.91
SMO 2013   02  13  02     7.91
SMO 2013   02  13  03     7.79
SMO 2013   02  13  04     7.63
SMO 2013   02  13  05     7.52
SMO 2013   02  13  06     7.60
SMO 2013   02  13  07     7.56
SMO 2013   02  13  08     7.53
SMO 2013   02  13  09     7.27
SMO 2013   02  13  10     7.38
SMO 2013   02  13  11     7.56
SMO 2013   02  13  12     7.71
SMO 2013   02  13  13     7.81
SMO 2013   02  13  14     7.91
SMO 2013   02  13  15     8.12
SMO 2013   02  13  16     8.34
SMO 2013   02  13  17     8.01
SMO 2013   02  13  18     7.52
SMO 2013   02  13  19     7.23
SMO 2013   02  13  20     7.17
SMO 2013   02  13  21     7.25
SMO 2013   02  13  22     7.28
SMO 2013   02  13  23     6.45
SMO 2013   02  14  00     6.06
SMO 2013   02  14  01     5.93
SMO 2013   02  14  02     5.95
SMO 2013   02  14  03     6.01
SMO 2013   02  14  04     5.86
SMO 2013   02  14  05     6.02
SMO 2013   02  14  06     6.05
SMO 2013   02  14  07     6.11
SMO 2013   02  14  08     6.04
SMO 2013   02  14  09     5.93
SMO 2013   02  14  10     6.00
SMO 2013   02  14  11     6.15
SMO 2013   02  14  12     7.53
SMO 2013   02  14  13     9.24
SMO 2013   02  14  14     9.78
SMO 2013   02  14  15    13.27
SMO 2013   02  14  16    13.30
SMO 2013   02  14  17    13.19
SMO 2013   02  14  18    12.50
SMO 2013   02  14  19    11.14
SMO 2013   02  14  20    11.08
SMO 2013   02  14  21    11.62
SMO 2013   02  14  22    12.34
SMO 2013   02  14  23    12.59
SMO 2013   02  15  01    10.81
SMO 2013   02  15  02    10.35
SMO 2013   02  15  03     9.69
SMO 2013   02  15  04     7.89
SMO 2013   02  15  05     7.25
SMO 2013   02  15  06     7.72
SMO 2013   02  15  07     8.89
SMO 2013   02  15  08     8.85
SMO 2013   02  15  09    10.38
SMO 2013   02  15  10    10.41
SMO 2013   02  15  11    11.31
SMO 2013   02  15  12    11.87
SMO 2013   02  15  13    12.15
SMO 2013   02  15  14    12.43
SMO 2013   02  15  15    12.77
SMO 2013   02  15  16    12.45
SMO 2013   02  15  17    11.66
SMO 2013   02  15  18    10.04
SMO 2013   02  15  19    10.51
SMO 2013   02  15  20    11.20
SMO 2013   02  15  21    11.11
SMO 2013   02  15  22     9.74
SMO 2013   02  15  23     8.30
SMO 2013   02  16  00     6.51
SMO 2013   02  16  01     6.10
SMO 2013   02  16  02     5.73
SMO 2013   02  16  03     5.54
SMO 2013   02  16  04     5.64
SMO 2013   02  16  05     5.91
SMO 2013   02  16  06     6.45
SMO 2013   02  16  07     6.53
SMO 2013   02  16  08     6.70
SMO 2013   02  16  09     6.78
SMO 2013   02  16  10     6.98
SMO 2013   02  16  11     6.91
SMO 2013   02  16  12     7.52
SMO 2013   02  16  13     8.33
SMO 2013   02  16  14     8.47
SMO 2013   02  16  15     8.84
SMO 2013   02  16  16     8.61
SMO 2013   02  16  17     8.66
SMO 2013   02  16  18     8.81
SMO 2013   02  16  19     9.45
SMO 2013   02  16  20     9.55
SMO 2013   02  16  21     9.71
SMO 2013   02  16  22     9.06
SMO 2013   02  16  23     9.23
SMO 2013   02  17  00    10.22
SMO 2013   02  17  01     9.62
SMO 2013   02  17  02     9.67
SMO 2013   02  17  03     9.40
SMO 2013   02  17  04     9.62
SMO 2013   02  17  05     9.51
SMO 2013   02  17  06     9.79
SMO 2013   02  17  07     9.80
SMO 2013   02  17  08     9.39
SMO 2013   02  17  09     9.25
SMO 2013   02  17  10     9.19
SMO 2013   02  17  11     9.31
SMO 2013   02  17  12     9.58
SMO 2013   02  17  13     9.85
SMO 2013   02  17  14     9.75
SMO 2013   02  17  15     9.67
SMO 2013   02  17  16     9.77
SMO 2013   02  17  17     9.70
SMO 2013   02  17  18     9.25
SMO 2013   02  17  19     9.15
SMO 2013   02  17  20     8.64
SMO 2013   02  17  21     8.39
SMO 2013   02  17  22     8.48
SMO 2013   02  17  23     8.29
SMO 2013   02  18  00     7.91
