These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
SMO 2013   09  01  00    11.78
SMO 2013   09  01  01    12.26
SMO 2013   09  01  02    13.83
SMO 2013   09  01  03    12.77
SMO 2013   09  01  04    12.51
SMO 2013   09  01  05    13.16
SMO 2013   09  01  06    12.18
SMO 2013   09  01  07    11.51
SMO 2013   09  01  08    12.33
SMO 2013   09  01  09    11.06
SMO 2013   09  01  10    12.19
SMO 2013   09  01  11    12.40
SMO 2013   09  01  12    11.72
SMO 2013   09  01  13    11.34
SMO 2013   09  01  14    11.50
SMO 2013   09  01  15    11.28
SMO 2013   09  01  16    11.16
SMO 2013   09  01  17    11.54
SMO 2013   09  01  18    11.55
SMO 2013   09  01  19    10.70
SMO 2013   09  01  20     9.44
SMO 2013   09  01  21    10.61
SMO 2013   09  01  22    11.71
SMO 2013   09  01  23    11.63
SMO 2013   09  02  00    10.40
SMO 2013   09  02  01    10.39
SMO 2013   09  02  02    10.08
SMO 2013   09  02  03    10.16
SMO 2013   09  02  04     9.77
SMO 2013   09  02  05     9.59
SMO 2013   09  02  06     9.40
SMO 2013   09  02  07     9.48
SMO 2013   09  02  08     9.23
SMO 2013   09  02  09     8.87
SMO 2013   09  02  10     9.15
SMO 2013   09  02  11     9.44
SMO 2013   09  02  12     9.56
SMO 2013   09  02  13     9.33
SMO 2013   09  02  14     9.64
SMO 2013   09  02  15     9.71
SMO 2013   09  02  16     9.64
SMO 2013   09  02  17     9.52
SMO 2013   09  02  18     7.54
SMO 2013   09  02  19     7.12
SMO 2013   09  02  20     7.18
SMO 2013   09  02  21     8.36
SMO 2013   09  02  22     8.39
SMO 2013   09  02  23     8.59
SMO 2013   09  03  00     7.20
SMO 2013   09  03  01     7.43
SMO 2013   09  03  02     7.64
SMO 2013   09  03  03     7.51
SMO 2013   09  03  04     7.53
SMO 2013   09  03  05     8.61
SMO 2013   09  03  06     8.42
SMO 2013   09  03  07     8.16
SMO 2013   09  03  08     7.86
SMO 2013   09  03  09     8.15
SMO 2013   09  03  10     7.89
SMO 2013   09  03  11     8.07
SMO 2013   09  03  12     8.17
SMO 2013   09  03  13     8.10
SMO 2013   09  03  14     8.00
SMO 2013   09  03  15     7.58
SMO 2013   09  03  16     7.57
SMO 2013   09  03  17     7.92
SMO 2013   09  03  18     7.94
SMO 2013   09  03  19     7.99
SMO 2013   09  03  20     8.08
SMO 2013   09  03  21     8.02
SMO 2013   09  03  22     8.33
SMO 2013   09  03  23     8.04
SMO 2013   09  04  00     7.89
SMO 2013   09  04  01     8.02
SMO 2013   09  04  02     7.91
SMO 2013   09  04  03     7.83
SMO 2013   09  04  04     8.09
SMO 2013   09  04  05     8.18
SMO 2013   09  04  06     8.13
SMO 2013   09  04  07     8.02
SMO 2013   09  04  08     8.05
SMO 2013   09  04  09     8.16
SMO 2013   09  04  10     8.11
SMO 2013   09  04  11     7.63
SMO 2013   09  04  12     7.51
SMO 2013   09  04  13     7.52
SMO 2013   09  04  14     7.82
SMO 2013   09  04  15     9.00
SMO 2013   09  04  16     8.35
SMO 2013   09  04  17     8.46
SMO 2013   09  04  18     7.82
SMO 2013   09  04  19     8.06
SMO 2013   09  04  20     8.26
SMO 2013   09  04  21     8.62
SMO 2013   09  04  22     8.41
SMO 2013   09  04  23     8.00
SMO 2013   09  05  00     7.86
SMO 2013   09  05  01     7.83
SMO 2013   09  05  02     7.72
SMO 2013   09  05  03     7.67
SMO 2013   09  05  04     7.83
SMO 2013   09  05  05     8.12
SMO 2013   09  05  06     8.00
SMO 2013   09  05  07     8.28
SMO 2013   09  05  08     8.44
SMO 2013   09  05  09     8.49
SMO 2013   09  05  10     8.35
SMO 2013   09  05  11     8.45
SMO 2013   09  05  12     8.69
SMO 2013   09  05  13     8.72
SMO 2013   09  05  14     8.87
SMO 2013   09  05  15     8.62
SMO 2013   09  05  16     8.72
SMO 2013   09  05  17     8.72
SMO 2013   09  05  18     7.89
SMO 2013   09  05  19     7.76
SMO 2013   09  05  20     7.16
SMO 2013   09  05  21     7.28
SMO 2013   09  05  22     7.17
SMO 2013   09  05  23     7.33
SMO 2013   09  06  00     6.96
SMO 2013   09  06  01     6.61
SMO 2013   09  06  02     6.43
SMO 2013   09  06  03     6.30
SMO 2013   09  06  04     6.02
SMO 2013   09  06  05     5.92
SMO 2013   09  06  06     5.36
SMO 2013   09  06  07     5.59
SMO 2013   09  06  08     5.99
SMO 2013   09  06  09     6.33
SMO 2013   09  06  10     6.26
SMO 2013   09  06  11     6.31
SMO 2013   09  06  12     6.36
SMO 2013   09  06  13     6.32
SMO 2013   09  06  14     6.18
SMO 2013   09  06  15     6.02
SMO 2013   09  06  16     5.75
SMO 2013   09  06  17     5.93
SMO 2013   09  06  18     5.60
SMO 2013   09  06  23     6.11
SMO 2013   09  07  00     6.01
SMO 2013   09  07  01     5.66
SMO 2013   09  07  02     5.51
SMO 2013   09  07  03     5.26
SMO 2013   09  07  04     5.74
SMO 2013   09  07  05     5.30
SMO 2013   09  07  06     6.67
SMO 2013   09  07  07     6.47
SMO 2013   09  07  08     7.02
SMO 2013   09  07  09     7.23
SMO 2013   09  07  10     7.37
SMO 2013   09  07  11     7.70
SMO 2013   09  07  12     8.01
SMO 2013   09  07  13     8.41
SMO 2013   09  07  14    11.21
SMO 2013   09  07  15    13.04
SMO 2013   09  07  16     8.71
SMO 2013   09  07  17    10.92
SMO 2013   09  07  18    15.86
SMO 2013   09  07  19    18.52
SMO 2013   09  07  20    21.85
SMO 2013   09  07  21    20.61
SMO 2013   09  07  22    20.34
SMO 2013   09  07  23    18.35
SMO 2013   09  08  00    16.94
SMO 2013   09  08  01    17.30
SMO 2013   09  08  02    17.69
SMO 2013   09  08  03    16.91
SMO 2013   09  08  04    16.99
SMO 2013   09  08  05    17.38
SMO 2013   09  08  06    18.20
SMO 2013   09  08  07    19.13
SMO 2013   09  08  08    19.94
SMO 2013   09  08  09    20.29
SMO 2013   09  08  10    20.06
SMO 2013   09  08  11    19.07
SMO 2013   09  08  12    18.41
SMO 2013   09  08  13    16.66
SMO 2013   09  08  14    15.77
SMO 2013   09  08  15    15.47
SMO 2013   09  08  16    15.24
SMO 2013   09  08  17    15.98
SMO 2013   09  08  18    17.91
SMO 2013   09  08  19    19.02
SMO 2013   09  08  20    19.56
SMO 2013   09  08  21    20.54
SMO 2013   09  08  22    19.70
SMO 2013   09  08  23    18.73
SMO 2013   09  09  00    18.11
SMO 2013   09  09  01    17.34
SMO 2013   09  09  02    17.03
SMO 2013   09  09  03    15.79
SMO 2013   09  09  04    17.01
SMO 2013   09  09  05    16.81
SMO 2013   09  09  06    15.91
SMO 2013   09  09  07    16.19
SMO 2013   09  09  08    15.98
SMO 2013   09  09  09    13.57
SMO 2013   09  09  10    14.81
SMO 2013   09  09  11    15.63
SMO 2013   09  09  12    16.83
SMO 2013   09  09  13    17.69
SMO 2013   09  09  14    17.95
SMO 2013   09  09  15    18.25
SMO 2013   09  09  16    17.89
SMO 2013   09  09  17    18.30
SMO 2013   09  09  18    17.60
SMO 2013   09  09  19    14.89
SMO 2013   09  09  20    12.71
SMO 2013   09  09  21    12.17
SMO 2013   09  09  22    12.28
SMO 2013   09  09  23    12.02
SMO 2013   09  10  00    16.03
SMO 2013   09  10  01    15.53
SMO 2013   09  10  02    14.79
SMO 2013   09  10  03    13.98
SMO 2013   09  10  04    13.43
SMO 2013   09  10  05    13.43
SMO 2013   09  10  06    13.26
SMO 2013   09  10  07    12.76
SMO 2013   09  10  08    12.03
SMO 2013   09  10  09    12.18
SMO 2013   09  10  10    12.85
SMO 2013   09  10  11    12.29
SMO 2013   09  10  12    11.82
SMO 2013   09  10  13    12.03
SMO 2013   09  10  14    13.34
SMO 2013   09  10  15    13.33
SMO 2013   09  10  16    11.98
SMO 2013   09  10  17    11.46
SMO 2013   09  10  18    11.43
SMO 2013   09  10  19    10.98
SMO 2013   09  10  20    10.43
SMO 2013   09  10  21    10.28
SMO 2013   09  10  22    10.18
SMO 2013   09  10  23    10.88
SMO 2013   09  11  00    10.83
SMO 2013   09  11  01    11.49
SMO 2013   09  11  02    10.90
SMO 2013   09  11  03    11.13
SMO 2013   09  11  04    11.13
SMO 2013   09  11  05    10.18
SMO 2013   09  11  06     9.76
SMO 2013   09  11  07     9.71
SMO 2013   09  11  08     9.72
SMO 2013   09  11  09     9.67
SMO 2013   09  11  10     9.37
SMO 2013   09  11  11    10.60
SMO 2013   09  11  12    11.08
SMO 2013   09  11  13    10.95
SMO 2013   09  11  14    10.56
SMO 2013   09  11  15    11.13
SMO 2013   09  11  16    11.68
SMO 2013   09  11  17    11.96
SMO 2013   09  11  18    12.20
SMO 2013   09  11  19    12.40
SMO 2013   09  11  20    12.75
SMO 2013   09  12  00    12.29
SMO 2013   09  12  01    11.69
SMO 2013   09  12  02    11.27
SMO 2013   09  12  03    10.86
SMO 2013   09  12  04    10.66
SMO 2013   09  12  05    10.81
SMO 2013   09  12  06    11.43
SMO 2013   09  12  07    12.64
SMO 2013   09  12  08    12.38
SMO 2013   09  12  09    12.63
SMO 2013   09  12  10    13.18
SMO 2013   09  12  11    13.93
SMO 2013   09  12  12    14.90
SMO 2013   09  12  13    15.52
SMO 2013   09  12  14    16.11
SMO 2013   09  12  15    16.27
SMO 2013   09  12  16    16.43
SMO 2013   09  12  17    16.94
SMO 2013   09  12  18    17.50
SMO 2013   09  12  19    17.16
SMO 2013   09  12  20    16.88
SMO 2013   09  12  21    17.12
SMO 2013   09  12  22    16.80
SMO 2013   09  12  23    16.39
SMO 2013   09  13  00    16.74
SMO 2013   09  13  01    16.58
SMO 2013   09  13  02    16.20
SMO 2013   09  13  03    15.34
SMO 2013   09  13  04    17.47
SMO 2013   09  13  05    17.91
SMO 2013   09  13  06    18.45
SMO 2013   09  13  07    18.57
SMO 2013   09  13  08    18.58
SMO 2013   09  13  09    19.33
SMO 2013   09  13  10    18.68
SMO 2013   09  13  11    18.76
SMO 2013   09  13  12    17.87
SMO 2013   09  13  13    18.27
SMO 2013   09  13  14    18.59
SMO 2013   09  13  15    19.41
SMO 2013   09  13  16    19.46
SMO 2013   09  13  17    18.29
SMO 2013   09  13  18    18.25
SMO 2013   09  13  19    16.23
SMO 2013   09  13  20    15.45
SMO 2013   09  13  21    15.26
SMO 2013   09  13  22    14.98
SMO 2013   09  13  23    13.88
SMO 2013   09  14  00    14.08
SMO 2013   09  14  01    13.87
SMO 2013   09  14  02    14.05
SMO 2013   09  14  03    14.04
SMO 2013   09  14  04    14.10
SMO 2013   09  14  05    14.61
SMO 2013   09  14  06    14.22
SMO 2013   09  14  07    13.29
SMO 2013   09  14  08    13.56
SMO 2013   09  14  09    13.67
SMO 2013   09  14  10    13.91
SMO 2013   09  14  11    14.05
SMO 2013   09  14  12    14.67
SMO 2013   09  14  13    15.06
SMO 2013   09  14  14    15.26
SMO 2013   09  14  15    15.29
SMO 2013   09  14  16    15.62
SMO 2013   09  14  17    14.89
SMO 2013   09  14  18    13.76
SMO 2013   09  14  19    14.01
SMO 2013   09  14  20    13.61
SMO 2013   09  14  21    14.20
SMO 2013   09  14  22    14.21
SMO 2013   09  14  23    13.70
SMO 2013   09  15  00    13.89
SMO 2013   09  15  01    13.61
SMO 2013   09  15  02    13.95
SMO 2013   09  15  03    13.77
SMO 2013   09  15  04    13.52
SMO 2013   09  15  05    13.40
SMO 2013   09  15  06    13.61
SMO 2013   09  15  07    13.06
SMO 2013   09  15  08    13.03
SMO 2013   09  15  09    13.44
SMO 2013   09  15  10    13.02
SMO 2013   09  15  11    12.85
SMO 2013   09  15  12    12.88
