These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
SMO 2012   05  01  01     7.64
SMO 2012   05  01  02     7.76
SMO 2012   05  01  03     7.52
SMO 2012   05  01  04     6.83
SMO 2012   05  01  05     7.24
SMO 2012   05  01  06     7.70
SMO 2012   05  01  07     7.74
SMO 2012   05  01  08     7.05
SMO 2012   05  01  09     6.72
SMO 2012   05  01  10     7.50
SMO 2012   05  01  11     6.56
SMO 2012   05  01  12     1.77
SMO 2012   05  01  13     2.53
SMO 2012   05  01  14     5.41
SMO 2012   05  01  15     7.21
SMO 2012   05  01  16     5.90
SMO 2012   05  01  17     5.75
SMO 2012   05  01  18     4.72
SMO 2012   05  01  19     5.05
SMO 2012   05  01  20     7.54
SMO 2012   05  01  21    10.10
SMO 2012   05  01  22    12.45
SMO 2012   05  01  23    13.40
SMO 2012   05  02  00     9.15
SMO 2012   05  02  01     8.82
SMO 2012   05  02  02     7.56
SMO 2012   05  02  03     7.86
SMO 2012   05  02  04    14.77
SMO 2012   05  02  05    18.08
SMO 2012   05  02  06    14.27
SMO 2012   05  02  07    13.73
SMO 2012   05  02  08    12.80
SMO 2012   05  02  09    11.19
SMO 2012   05  02  10    10.71
SMO 2012   05  02  11     9.90
SMO 2012   05  02  12     9.75
SMO 2012   05  02  13     9.83
SMO 2012   05  02  14    10.50
SMO 2012   05  02  15    10.09
SMO 2012   05  02  16    10.44
SMO 2012   05  02  17    10.86
SMO 2012   05  02  18     9.95
SMO 2012   05  02  19     9.85
SMO 2012   05  02  20     9.42
SMO 2012   05  02  21     8.92
SMO 2012   05  02  22     9.38
SMO 2012   05  02  23     9.47
SMO 2012   05  03  00     9.53
SMO 2012   05  03  01    10.02
SMO 2012   05  03  02     9.91
SMO 2012   05  03  03     8.88
SMO 2012   05  03  04     8.93
SMO 2012   05  03  05    10.82
SMO 2012   05  03  06     9.15
SMO 2012   05  03  07     9.52
SMO 2012   05  03  08     8.54
SMO 2012   05  03  09     8.07
SMO 2012   05  03  10     8.38
SMO 2012   05  03  11     8.54
SMO 2012   05  03  12     8.68
SMO 2012   05  03  13     9.34
SMO 2012   05  03  14     8.91
SMO 2012   05  03  15     8.39
SMO 2012   05  03  16     9.12
SMO 2012   05  03  17     9.58
SMO 2012   05  03  18     9.19
SMO 2012   05  03  19     9.82
SMO 2012   05  03  20    10.10
SMO 2012   05  03  21     9.42
SMO 2012   05  03  22     8.81
SMO 2012   05  03  23     9.06
SMO 2012   05  04  00     9.54
SMO 2012   05  04  01    10.04
SMO 2012   05  04  02    10.15
SMO 2012   05  04  03    13.07
SMO 2012   05  04  04    12.27
SMO 2012   05  04  05    11.36
SMO 2012   05  04  06    11.85
SMO 2012   05  04  07    10.85
SMO 2012   05  04  08     9.26
SMO 2012   05  04  09     5.47
SMO 2012   05  04  10     6.92
SMO 2012   05  04  11     4.29
SMO 2012   05  04  12     5.24
SMO 2012   05  04  13     6.60
SMO 2012   05  04  14     9.78
SMO 2012   05  04  15    11.23
SMO 2012   05  04  16     9.58
SMO 2012   05  04  17     7.92
SMO 2012   05  04  18     9.58
SMO 2012   05  04  19     8.87
SMO 2012   05  04  20     9.98
SMO 2012   05  04  21    11.15
SMO 2012   05  04  22    11.08
SMO 2012   05  04  23    11.81
SMO 2012   05  05  00    12.77
SMO 2012   05  05  01    12.49
SMO 2012   05  05  02    12.44
SMO 2012   05  05  03    11.48
SMO 2012   05  05  04    11.86
SMO 2012   05  05  05    11.87
SMO 2012   05  05  06    11.81
SMO 2012   05  05  07    11.19
