These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
SMO 2012   11  01  00     9.42
SMO 2012   11  01  01     9.10
SMO 2012   11  01  02     8.77
SMO 2012   11  01  03     8.28
SMO 2012   11  01  04     8.04
SMO 2012   11  01  05     8.31
SMO 2012   11  01  06     8.45
SMO 2012   11  01  07     8.99
SMO 2012   11  01  08     9.01
SMO 2012   11  01  09     8.49
SMO 2012   11  01  10     8.30
SMO 2012   11  01  11     9.05
SMO 2012   11  01  12    10.27
SMO 2012   11  01  13    10.60
SMO 2012   11  01  14    10.01
SMO 2012   11  01  15    10.49
SMO 2012   11  01  16    10.97
SMO 2012   11  01  17    11.36
SMO 2012   11  01  18    11.65
SMO 2012   11  01  19    11.28
SMO 2012   11  01  20    12.27
SMO 2012   11  01  21    12.96
SMO 2012   11  01  22    11.95
SMO 2012   11  01  23    13.20
SMO 2012   11  02  00    13.19
SMO 2012   11  02  02    13.84
SMO 2012   11  02  03    13.06
SMO 2012   11  02  05    13.27
SMO 2012   11  02  06    13.80
SMO 2012   11  02  07    13.92
SMO 2012   11  02  08    13.86
SMO 2012   11  02  11    12.53
SMO 2012   11  02  13    15.41
SMO 2012   11  02  14    14.46
SMO 2012   11  02  15    12.94
SMO 2012   11  02  16    12.04
SMO 2012   11  02  17    11.13
SMO 2012   11  02  18    12.64
SMO 2012   11  02  19    14.75
SMO 2012   11  02  20    15.95
SMO 2012   11  02  21    15.17
SMO 2012   11  02  22    14.68
SMO 2012   11  02  23    14.44
SMO 2012   11  03  00    13.71
SMO 2012   11  03  01    11.94
SMO 2012   11  03  02    11.58
SMO 2012   11  03  03    11.31
SMO 2012   11  03  04     9.80
SMO 2012   11  03  05    10.27
SMO 2012   11  03  06     9.83
SMO 2012   11  03  09    11.03
SMO 2012   11  03  10    10.62
SMO 2012   11  03  11    10.67
SMO 2012   11  03  12    11.16
SMO 2012   11  03  13    11.86
SMO 2012   11  03  14    11.58
SMO 2012   11  03  15    11.92
SMO 2012   11  03  16    12.50
SMO 2012   11  03  17    13.01
SMO 2012   11  03  18    13.61
SMO 2012   11  03  19    13.97
SMO 2012   11  03  20    14.41
SMO 2012   11  03  21    13.87
SMO 2012   11  03  22    13.54
SMO 2012   11  03  23    13.26
SMO 2012   11  04  00    12.32
SMO 2012   11  04  01    12.24
SMO 2012   11  04  02    12.22
