These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
SMO 2012   12  01  00     8.50
SMO 2012   12  01  01     8.45
SMO 2012   12  01  02     9.29
SMO 2012   12  01  04    10.72
SMO 2012   12  01  05    10.32
SMO 2012   12  01  06    10.02
SMO 2012   12  01  07     8.83
SMO 2012   12  01  08     8.41
SMO 2012   12  01  09     8.24
SMO 2012   12  01  10     8.82
SMO 2012   12  01  11     9.03
SMO 2012   12  01  12     9.83
SMO 2012   12  01  13     9.81
SMO 2012   12  01  14     9.23
SMO 2012   12  01  15     9.38
SMO 2012   12  01  16     9.20
SMO 2012   12  01  17     9.45
SMO 2012   12  01  18     9.34
SMO 2012   12  01  19     9.44
SMO 2012   12  01  20     9.38
SMO 2012   12  01  21     9.18
SMO 2012   12  01  22     8.87
SMO 2012   12  01  23     8.56
SMO 2012   12  02  00     8.24
SMO 2012   12  02  01     7.88
SMO 2012   12  02  02     7.59
SMO 2012   12  02  03     7.44
SMO 2012   12  02  04     7.79
SMO 2012   12  02  05     7.54
SMO 2012   12  02  06     7.75
SMO 2012   12  02  07     8.01
SMO 2012   12  02  08     8.17
SMO 2012   12  02  09     8.09
SMO 2012   12  02  10     8.27
SMO 2012   12  02  11     8.18
SMO 2012   12  02  12     7.97
SMO 2012   12  02  13     8.43
SMO 2012   12  02  14     8.23
SMO 2012   12  02  15     8.90
SMO 2012   12  02  16     9.33
SMO 2012   12  02  17     9.91
SMO 2012   12  02  18     9.60
SMO 2012   12  02  19     9.86
SMO 2012   12  02  20     9.46
SMO 2012   12  02  21    12.40
SMO 2012   12  02  22    13.42
SMO 2012   12  02  23    10.21
SMO 2012   12  03  00    10.10
SMO 2012   12  03  01    10.01
SMO 2012   12  03  02     9.47
SMO 2012   12  03  03    11.96
SMO 2012   12  03  04    11.93
SMO 2012   12  03  05     9.90
SMO 2012   12  03  06     9.74
SMO 2012   12  03  07     9.70
SMO 2012   12  03  08     9.09
SMO 2012   12  03  09    10.17
SMO 2012   12  03  10    10.27
SMO 2012   12  03  11     9.85
SMO 2012   12  03  14    11.92
SMO 2012   12  03  15    10.71
SMO 2012   12  03  16    10.88
SMO 2012   12  03  17    13.24
SMO 2012   12  03  18    12.77
SMO 2012   12  03  19    11.46
SMO 2012   12  03  20    11.85
SMO 2012   12  03  23    27.33
SMO 2012   12  04  00    10.10
SMO 2012   12  04  01     9.64
SMO 2012   12  04  02     9.85
SMO 2012   12  04  03    10.15
SMO 2012   12  04  04    10.74
SMO 2012   12  04  05     9.99
SMO 2012   12  04  06    11.34
SMO 2012   12  04  07    11.66
SMO 2012   12  04  08    12.32
SMO 2012   12  04  09    13.14
SMO 2012   12  04  10    12.78
SMO 2012   12  04  11    13.08
SMO 2012   12  04  12    13.22
SMO 2012   12  04  13    11.98
SMO 2012   12  04  14    11.33
SMO 2012   12  04  15    11.61
SMO 2012   12  04  16    12.47
SMO 2012   12  04  17    12.36
SMO 2012   12  04  18    12.68
SMO 2012   12  04  19    12.33
SMO 2012   12  04  20    12.46
SMO 2012   12  04  21    12.27
SMO 2012   12  04  22    12.17
SMO 2012   12  04  23    11.95
SMO 2012   12  05  00     9.96
SMO 2012   12  05  01    10.81
SMO 2012   12  05  02    10.97
SMO 2012   12  05  03    10.44
SMO 2012   12  05  04    12.87
SMO 2012   12  05  05    15.76
SMO 2012   12  05  06    19.51
SMO 2012   12  05  07    21.04
SMO 2012   12  05  08    13.88
SMO 2012   12  05  09    12.94
SMO 2012   12  05  10    15.00
SMO 2012   12  05  11    16.70
SMO 2012   12  05  12    18.60
SMO 2012   12  05  13    15.53
SMO 2012   12  05  14    13.57
SMO 2012   12  05  15    15.22
SMO 2012   12  05  16    20.60
SMO 2012   12  05  17    18.40
SMO 2012   12  05  18    18.23
SMO 2012   12  05  19    17.65
SMO 2012   12  05  20    15.92
SMO 2012   12  05  21    16.16
SMO 2012   12  05  22    14.91
SMO 2012   12  05  23    16.66
SMO 2012   12  06  00    19.40
SMO 2012   12  06  01    18.51
SMO 2012   12  06  02    19.75
SMO 2012   12  06  03    23.56
SMO 2012   12  06  04    23.19
SMO 2012   12  06  05    21.76
SMO 2012   12  06  06    17.86
SMO 2012   12  06  07    17.83
SMO 2012   12  06  08    17.52
SMO 2012   12  06  09    14.75
SMO 2012   12  06  10    13.55
SMO 2012   12  06  11    14.19
SMO 2012   12  06  12    15.07
SMO 2012   12  06  13    15.35
SMO 2012   12  06  14    15.24
SMO 2012   12  06  15    15.11
SMO 2012   12  06  16    14.87
SMO 2012   12  06  17    14.21
SMO 2012   12  06  18    13.19
SMO 2012   12  06  19    13.25
SMO 2012   12  06  20    14.51
SMO 2012   12  06  21    13.59
SMO 2012   12  06  22    13.05
SMO 2012   12  06  23    12.86
SMO 2012   12  07  00    12.70
SMO 2012   12  07  01    12.46
SMO 2012   12  07  02    12.42
SMO 2012   12  07  03    12.17
SMO 2012   12  07  04    11.73
SMO 2012   12  07  05    11.68
SMO 2012   12  07  06    12.29
SMO 2012   12  07  07    12.90
SMO 2012   12  07  08    13.08
SMO 2012   12  07  09    12.76
SMO 2012   12  07  10    12.14
