These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  O3(PPB)
SMO 2012   07  01  00    26.23
SMO 2012   07  01  01    26.12
SMO 2012   07  01  02    26.37
SMO 2012   07  01  03    25.69
SMO 2012   07  01  04    25.84
SMO 2012   07  01  05    26.09
SMO 2012   07  01  06    26.71
SMO 2012   07  01  07    27.11
SMO 2012   07  01  08    27.32
SMO 2012   07  01  09    27.60
SMO 2012   07  01  10    27.66
SMO 2012   07  01  11    27.57
SMO 2012   07  01  12    27.73
SMO 2012   07  01  13    28.17
SMO 2012   07  01  14    28.30
SMO 2012   07  01  15    28.34
SMO 2012   07  01  16    28.47
SMO 2012   07  01  17    28.42
SMO 2012   07  01  18    27.64
SMO 2012   07  01  19    27.25
SMO 2012   07  01  20    27.28
SMO 2012   07  01  21    27.19
SMO 2012   07  01  22    26.61
SMO 2012   07  01  23    26.27
SMO 2012   07  02  00    25.62
SMO 2012   07  02  01    25.08
SMO 2012   07  02  02    24.30
SMO 2012   07  02  03    24.22
SMO 2012   07  02  04    24.52
SMO 2012   07  02  05    24.60
SMO 2012   07  02  06    24.54
SMO 2012   07  02  07    24.68
SMO 2012   07  02  08    24.57
SMO 2012   07  02  09    24.56
SMO 2012   07  02  10    24.55
SMO 2012   07  02  11    24.51
SMO 2012   07  02  12    24.26
SMO 2012   07  02  13    24.44
SMO 2012   07  02  14    24.48
SMO 2012   07  02  15    24.46
SMO 2012   07  02  16    24.84
SMO 2012   07  02  17    25.16
SMO 2012   07  02  18    24.86
SMO 2012   07  02  19    24.60
SMO 2012   07  02  20    24.80
SMO 2012   07  02  21    24.61
SMO 2012   07  02  22    24.64
SMO 2012   07  03  01    23.91
SMO 2012   07  03  02    23.51
SMO 2012   07  03  03    23.40
SMO 2012   07  03  04    23.50
SMO 2012   07  03  05    23.49
SMO 2012   07  03  06    23.46
SMO 2012   07  03  07    23.52
SMO 2012   07  03  08    23.81
SMO 2012   07  03  09    24.03
SMO 2012   07  03  10    24.00
SMO 2012   07  03  11    24.06
SMO 2012   07  03  12    24.28
SMO 2012   07  03  13    24.39
SMO 2012   07  03  19    24.23
SMO 2012   07  03  20    24.20
SMO 2012   07  03  21    24.13
SMO 2012   07  03  22    23.85
SMO 2012   07  03  23    23.59
SMO 2012   07  04  00    22.99
SMO 2012   07  04  01    22.29
SMO 2012   07  04  02    22.12
SMO 2012   07  04  03    21.61
SMO 2012   07  04  04    21.23
SMO 2012   07  04  05    21.12
SMO 2012   07  04  06    21.14
SMO 2012   07  04  07    21.34
SMO 2012   07  04  08    21.45
SMO 2012   07  04  09    21.63
SMO 2012   07  04  10    21.40
SMO 2012   07  04  11    21.67
SMO 2012   07  04  12    21.53
SMO 2012   07  04  13    21.56
SMO 2012   07  04  14    21.45
SMO 2012   07  04  15    21.98
SMO 2012   07  04  16    21.84
SMO 2012   07  04  17    21.57
SMO 2012   07  04  18    21.53
SMO 2012   07  04  19    21.64
SMO 2012   07  04  20    21.97
SMO 2012   07  04  21    21.77
SMO 2012   07  04  22    21.81
SMO 2012   07  04  23    21.68
SMO 2012   07  05  00    21.03
